precision_bits,profile,model_id,model_label,model_name,config_file,trace_id,x_value,official_max_context_tokens,is_extrapolated,experiment,execution_mode,logits_mode,include_self_attention,batch,prompt_length,token_budget,ragged_trace_index,prompt_lengths,valid_input_tokens,executed_input_tokens,valid_causal_pair_slots,executed_causal_pair_slots,valid_logit_positions,executed_logit_positions,token_efficiency,causal_pair_efficiency,total_flops,total_compulsory_bytes,total_operand_bytes,flops_per_input_token,compulsory_bytes_per_input_token,operand_bytes_per_input_token,bytes_per_flop,tbps_per_pflops,operand_bytes_per_flop,operand_tbps_per_pflops,cache_bytes_total,cache_bytes_per_request
16,16-bit weight+KV,glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 16-bit weight+KV theoretical deployment,glm_5_2_dsa_16bit.json,token_budget_T4096_B16,16,1048576,false,token-budget,varlen,last,True,16,,4096,,"[256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256]",4096,4096,526336.0,526336.0,16,16,1.0,1.0,328162962745344.0,1485288898560.0,1535412928512.0,80117910826.5,362619360.0,374856672.0,0.004526071090211942,4.526071090211942,0.004678812367084483,4.678812367084483,390070272.0,24379392.0
16,16-bit weight+KV,glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 16-bit weight+KV theoretical deployment,glm_5_2_dsa_16bit.json,token_budget_T4096_B32,32,1048576,false,token-budget,varlen,last,True,32,,4096,,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",4096,4096,264192.0,264192.0,32,32,1.0,1.0,325300395091968.0,1485288898560.0,1510448431104.0,79419041770.5,362619360.0,368761824.0,0.004565899460835525,4.565899460835525,0.0046432419200627476,4.6432419200627475,390070272.0,12189696.0
16,16-bit weight+KV,qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 16-bit weight+KV theoretical deployment,qwen3_235b_a22b_16bit.json,token_budget_T4096_B1,1,40960,false,token-budget,varlen,last,True,1,,4096,,[4096],4096,4096,8390656.0,8390656.0,1,1,1.0,1.0,197430019620864.0,469763096576.0,2085065064448.0,48200688384.0,114688256.0,509049088.0,0.002379390416300989,2.3793904163009887,0.01056103356749935,10.56103356749935,788529152.0,788529152.0
16,16-bit weight+KV,qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 16-bit weight+KV theoretical deployment,qwen3_235b_a22b_16bit.json,token_budget_T4096_B4,4,40960,false,token-budget,varlen,last,True,4,,4096,,"[1024, 1024, 1024, 1024]",4096,4096,2099200.0,2099200.0,4,4,1.0,1.0,178054861160448.0,469763096576.0,873884286976.0,43470425088.0,114688256.0,213350656.0,0.0026383053712456025,2.6383053712456026,0.004907949613285364,4.907949613285364,788529152.0,197132288.0
16,16-bit weight+KV,qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 16-bit weight+KV theoretical deployment,qwen3_235b_a22b_16bit.json,token_budget_T4096_B16,16,40960,false,token-budget,varlen,last,True,16,,4096,,"[256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256]",4096,4096,526336.0,526336.0,16,16,1.0,1.0,173225073967104.0,469763096576.0,571089092608.0,42291277824.0,114688256.0,139426048.0,0.0027118654696906613,2.7118654696906614,0.0032968038606030654,3.2968038606030654,788529152.0,49283072.0
16,16-bit weight+KV,qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 16-bit weight+KV theoretical deployment,qwen3_235b_a22b_16bit.json,token_budget_T4096_B32,32,40960,false,token-budget,varlen,last,True,32,,4096,,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",4096,4096,264192.0,264192.0,32,32,1.0,1.0,172437534670848.0,469763096576.0,520623226880.0,42099007488.0,114688256.0,127105280.0,0.0027242508278298725,2.7242508278298723,0.003019198968912281,3.019198968912281,788529152.0,24641536.0
16,16-bit weight+KV,llama_3_3_70b,Llama-3.3-70B,Llama-3.3-70B-Instruct 16-bit weight+KV theoretical deployment,llama_3_3_70b_16bit.json,token_budget_T4096_B1,1,131072,false,token-budget,varlen,last,True,1,,4096,,[4096],4096,4096,8390656.0,8390656.0,1,1,1.0,1.0,582748632776704.0,140412715008.0,2889862873088.0,142272615424.0,34280448.0,705532928.0,0.00024094902520655582,0.2409490252065558,0.004959021283873745,4.959021283873745,1342177280.0,1342177280.0
16,16-bit weight+KV,llama_3_3_70b,Llama-3.3-70B,Llama-3.3-70B-Instruct 16-bit weight+KV theoretical deployment,llama_3_3_70b_16bit.json,token_budget_T4096_B4,4,131072,false,token-budget,varlen,last,True,4,,4096,,"[1024, 1024, 1024, 1024]",4096,4096,2099200.0,2099200.0,4,4,1.0,1.0,566262262398976.0,140412715008.0,828278571008.0,138247622656.0,34280448.0,202216448.0,0.00024796410485335905,0.24796410485335904,0.0014627119375728644,1.4627119375728643,1342177280.0,335544320.0
16,16-bit weight+KV,llama_3_3_70b,Llama-3.3-70B,Llama-3.3-70B-Instruct 16-bit weight+KV theoretical deployment,llama_3_3_70b_16bit.json,token_budget_T4096_B16,16,131072,false,token-budget,varlen,last,True,16,,4096,,"[256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256]",4096,4096,526336.0,526336.0,16,16,1.0,1.0,562164309950464.0,140412715008.0,312882495488.0,137247145984.0,34280448.0,76387328.0,0.0002497716637692149,0.24977166376921492,0.0005565676972904419,0.5565676972904419,1342177280.0,83886080.0
16,16-bit weight+KV,llama_3_3_70b,Llama-3.3-70B,Llama-3.3-70B-Instruct 16-bit weight+KV theoretical deployment,llama_3_3_70b_16bit.json,token_budget_T4096_B32,32,131072,false,token-budget,varlen,last,True,32,,4096,,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",4096,4096,264192.0,264192.0,32,32,1.0,1.0,561510736723968.0,140412715008.0,226983149568.0,137087582208.0,34280448.0,55415808.0,0.0002500623867447529,0.2500623867447529,0.00040423652607658365,0.40423652607658367,1342177280.0,41943040.0
16,16-bit weight+KV,qwen3_8b,Qwen3-8B,Qwen3-8B 16-bit weight+KV theoretical deployment,qwen3_8b_16bit.json,token_budget_T4096_B1,1,40960,false,token-budget,varlen,last,True,1,,4096,,[4096],4096,4096,8390656.0,8390656.0,1,1,1.0,1.0,61849981681664.0,15773728768.0,1253026299904.0,15100093184.0,3851008.0,305914624.0,0.00025503206854912084,0.25503206854912086,0.020259121600927996,20.259121600927998,603979776.0,603979776.0
16,16-bit weight+KV,qwen3_8b,Qwen3-8B,Qwen3-8B 16-bit weight+KV theoretical deployment,qwen3_8b_16bit.json,token_budget_T4096_B4,4,40960,false,token-budget,varlen,last,True,4,,4096,,"[1024, 1024, 1024, 1024]",4096,4096,2099200.0,2099200.0,4,4,1.0,1.0,58142863917056.0,15773728768.0,325313363968.0,14195035136.0,3851008.0,79422208.0,0.0002712926007652821,0.2712926007652821,0.005595069490076675,5.595069490076675,603979776.0,150994944.0
16,16-bit weight+KV,qwen3_8b,Qwen3-8B,Qwen3-8B 16-bit weight+KV theoretical deployment,qwen3_8b_16bit.json,token_budget_T4096_B16,16,40960,false,token-budget,varlen,last,True,16,,4096,,"[256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256]",4096,4096,526336.0,526336.0,16,16,1.0,1.0,57230086897664.0,15773728768.0,93385129984.0,13972189184.0,3851008.0,22799104.0,0.0002756195145432122,0.2756195145432122,0.001631748876268293,1.631748876268293,603979776.0,37748736.0
16,16-bit weight+KV,qwen3_8b,Qwen3-8B,Qwen3-8B 16-bit weight+KV theoretical deployment,qwen3_8b_16bit.json,token_budget_T4096_B32,32,40960,false,token-budget,varlen,last,True,32,,4096,,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",4096,4096,264192.0,264192.0,32,32,1.0,1.0,57095382630400.0,15773728768.0,54730424320.0,13939302400.0,3851008.0,13361920.0,0.00027626977946902133,0.2762697794690213,0.0009585788166845422,0.9585788166845423,603979776.0,18874368.0
16,16-bit weight+KV,qwen3_4b,Qwen3-4B,Qwen3-4B 16-bit weight+KV theoretical deployment,qwen3_4b_16bit.json,token_budget_T4096_B1,1,40960,false,token-budget,varlen,last,True,1,,4096,,[4096],4096,4096,8390656.0,8390656.0,1,1,1.0,1.0,34713911558144.0,8669495296.0,1245922066432.0,8475076064.0,2116576.0,304180192.0,0.00024974123937255085,0.24974123937255086,0.03589114595585534,35.891145955855336,603979776.0,603979776.0
16,16-bit weight+KV,qwen3_4b,Qwen3-4B,Qwen3-4B 16-bit weight+KV theoretical deployment,qwen3_4b_16bit.json,token_budget_T4096_B4,4,40960,false,token-budget,varlen,last,True,4,,4096,,"[1024, 1024, 1024, 1024]",4096,4096,2099200.0,2099200.0,4,4,1.0,1.0,31005393551360.0,8669495296.0,318209130496.0,7569676160.0,2116576.0,77687776.0,0.00027961249005399987,0.27961249005399985,0.010263025043332897,10.263025043332897,603979776.0,150994944.0
16,16-bit weight+KV,qwen3_4b,Qwen3-4B,Qwen3-4B 16-bit weight+KV theoretical deployment,qwen3_4b_16bit.json,token_budget_T4096_B16,16,40960,false,token-budget,varlen,last,True,16,,4096,,"[256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256]",4096,4096,526336.0,526336.0,16,16,1.0,1.0,30087015563264.0,8669495296.0,86280896512.0,7345462784.0,2116576.0,21064672.0,0.0002881473995907186,0.28814739959071856,0.0028677120311443676,2.8677120311443676,603979776.0,37748736.0
16,16-bit weight+KV,qwen3_4b,Qwen3-4B,Qwen3-4B 16-bit weight+KV theoretical deployment,qwen3_4b_16bit.json,token_budget_T4096_B32,32,40960,false,token-budget,varlen,last,True,32,,4096,,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",4096,4096,264192.0,264192.0,32,32,1.0,1.0,29944843337728.0,8669495296.0,47626190848.0,7310752768.0,2116576.0,11627488.0,0.0002895154667607548,0.2895154667607548,0.0015904638508492373,1.5904638508492372,603979776.0,18874368.0
16,16-bit weight+KV,qwen3_next_80b_a3b,Qwen3-Next-80B-A3B,Qwen3-Next-80B-A3B-Instruct hybrid DeltaNet+GQA 16-bit weight+KV theoretical deployment,qwen3_next_80b_a3b_16bit.json,token_budget_T4096_B1,1,262144,false,token-budget,varlen,last,True,1,,4096,,[4096],4096,4096,8390656.0,8390656.0,1,1,1.0,1.0,28836227448832.0,158883577856.0,365092339712.0,7040094592.0,38789936.0,89133872.0,0.00550986005842576,5.50986005842576,0.012660891247297605,12.660891247297604,140771328.0,140771328.0
16,16-bit weight+KV,qwen3_next_80b_a3b,Qwen3-Next-80B-A3B,Qwen3-Next-80B-A3B-Instruct hybrid DeltaNet+GQA 16-bit weight+KV theoretical deployment,qwen3_next_80b_a3b_16bit.json,token_budget_T4096_B4,4,262144,false,token-budget,varlen,last,True,4,,4096,,"[1024, 1024, 1024, 1024]",4096,4096,2099200.0,2099200.0,4,4,1.0,1.0,27601143857152.0,159003901952.0,210593841152.0,6738560512.0,38819312.0,51414512.0,0.005760772190272794,5.760772190272794,0.0076298954217953905,7.629895421795391,261095424.0,65273856.0
16,16-bit weight+KV,qwen3_next_80b_a3b,Qwen3-Next-80B-A3B,Qwen3-Next-80B-A3B-Instruct hybrid DeltaNet+GQA 16-bit weight+KV theoretical deployment,qwen3_next_80b_a3b_16bit.json,token_budget_T4096_B16,16,262144,false,token-budget,varlen,last,True,16,,4096,,"[256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256]",4096,4096,526336.0,526336.0,16,16,1.0,1.0,27299374170112.0,159485198336.0,172420431872.0,6664886272.0,38936816.0,42094832.0,0.005842082581900656,5.842082581900656,0.00631591152227841,6.315911522278411,742391808.0,46399488.0
16,16-bit weight+KV,qwen3_next_80b_a3b,Qwen3-Next-80B-A3B,Qwen3-Next-80B-A3B-Instruct hybrid DeltaNet+GQA 16-bit weight+KV theoretical deployment,qwen3_next_80b_a3b_16bit.json,token_budget_T4096_B32,32,262144,false,token-budget,varlen,last,True,32,,4096,,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",4096,4096,264192.0,264192.0,32,32,1.0,1.0,27257791840256.0,160126926848.0,166619709440.0,6654734336.0,39093488.0,40678640.0,0.0058745377390223745,5.874537739022375,0.0061127368796589625,6.1127368796589625,1384120320.0,43253760.0
16,16-bit weight+KV,mamba_2_8b,Mamba-2.8B,state-spaces Mamba-2.8B 16-bit weight+KV theoretical deployment,mamba_2_8b_16bit.json,token_budget_T4096_B1,1,,false,token-budget,varlen,last,True,1,,4096,,[4096],4096,4096,8390656.0,8390656.0,1,1,1.0,1.0,21724738887680.0,5569126400.0,5569126400.0,5303891330.0,1359650.0,1359650.0,0.0002563495206452505,0.2563495206452505,0.0002563495206452505,0.2563495206452505,13107200.0,13107200.0
16,16-bit weight+KV,mamba_2_8b,Mamba-2.8B,state-spaces Mamba-2.8B 16-bit weight+KV theoretical deployment,mamba_2_8b_16bit.json,token_budget_T4096_B4,4,,false,token-budget,varlen,last,True,4,,4096,,"[1024, 1024, 1024, 1024]",4096,4096,2099200.0,2099200.0,4,4,1.0,1.0,21725511188480.0,5608448000.0,5608448000.0,5304079880.0,1369250.0,1369250.0,0.0002581503353980408,0.2581503353980408,0.0002581503353980408,0.2581503353980408,52428800.0,13107200.0
16,16-bit weight+KV,mamba_2_8b,Mamba-2.8B,state-spaces Mamba-2.8B 16-bit weight+KV theoretical deployment,mamba_2_8b_16bit.json,token_budget_T4096_B16,16,,false,token-budget,varlen,last,True,16,,4096,,"[256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256]",4096,4096,526336.0,526336.0,16,16,1.0,1.0,21728600391680.0,5765734400.0,5765734400.0,5304834080.0,1407650.0,1407650.0,0.00026535231428011035,0.26535231428011036,0.00026535231428011035,0.26535231428011036,209715200.0,13107200.0
16,16-bit weight+KV,mamba_2_8b,Mamba-2.8B,state-spaces Mamba-2.8B 16-bit weight+KV theoretical deployment,mamba_2_8b_16bit.json,token_budget_T4096_B32,32,,false,token-budget,varlen,last,True,32,,4096,,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",4096,4096,264192.0,264192.0,32,32,1.0,1.0,21732719329280.0,5975449600.0,5975449600.0,5305839680.0,1458850.0,1458850.0,0.00027495176786042656,0.2749517678604266,0.00027495176786042656,0.2749517678604266,419430400.0,13107200.0
