model_id,model_label,model_name,config_file,batch_size,context_tokens,context_label,official_max_context_tokens,is_extrapolated,active_parameters,parameter_flops_per_token,attention_flops_per_token,index_flops_per_token,state_flops_per_token,extra_flops_per_token,total_flops_per_token,weight_read_bytes_per_token,kv_read_bytes_per_token,kv_write_bytes_per_token,index_read_bytes_per_token,index_write_bytes_per_token,state_read_bytes_per_token,state_write_bytes_per_token,activation_bytes_per_token,other_read_bytes_per_token,total_bytes_per_token,bytes_per_flop,tbps_per_pflops,kv_cache_bytes_per_request,index_cache_bytes_per_request,state_cache_bytes_per_request,total_cache_bytes_per_request,expert_weight_sets_read
deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 4-bit weight+KV theoretical deployment,deepseek_r1_mla_4bit.json,32,1024,1K,131072,false,36624596992.0,73249193984.0,17397972992.0,0.0,0.0,0.0,90647166976.0,6771056086.796417,17989632.0,17568.0,0.0,0.0,0.0,0.0,0.0,3584.0,6789066870.796417,0.07489552180482276,74.89552180482276,17989632.0,0.0,0.0,17989632.0,"{""routed_ffn_experts"":163.31384595038296}"
deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 4-bit weight+KV theoretical deployment,deepseek_r1_mla_4bit.json,32,2048,2K,131072,false,36624596992.0,73249193984.0,34795945984.0,0.0,0.0,0.0,108045139968.0,6771056086.796417,35979264.0,17568.0,0.0,0.0,0.0,0.0,0.0,3584.0,6807056502.796417,0.06300196848106708,63.00196848106708,35979264.0,0.0,0.0,35979264.0,"{""routed_ffn_experts"":163.31384595038296}"
deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 4-bit weight+KV theoretical deployment,deepseek_r1_mla_4bit.json,32,4096,4K,131072,false,36624596992.0,73249193984.0,69591891968.0,0.0,0.0,0.0,142841085952.0,6771056086.796417,71958528.0,17568.0,0.0,0.0,0.0,0.0,0.0,3584.0,6843035766.796417,0.04790663499363156,47.90663499363156,71958528.0,0.0,0.0,71958528.0,"{""routed_ffn_experts"":163.31384595038296}"
deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 4-bit weight+KV theoretical deployment,deepseek_r1_mla_4bit.json,32,8192,8K,131072,false,36624596992.0,73249193984.0,139183783936.0,0.0,0.0,0.0,212432977920.0,6771056086.796417,143917056.0,17568.0,0.0,0.0,0.0,0.0,0.0,3584.0,6914994294.796417,0.03255141627492757,32.551416274927576,143917056.0,0.0,0.0,143917056.0,"{""routed_ffn_experts"":163.31384595038296}"
deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 4-bit weight+KV theoretical deployment,deepseek_r1_mla_4bit.json,32,16384,16K,131072,false,36624596992.0,73249193984.0,278367567872.0,0.0,0.0,0.0,351616761856.0,6771056086.796417,287834112.0,17568.0,0.0,0.0,0.0,0.0,0.0,3584.0,7058911350.796417,0.020075582613115872,20.075582613115873,287834112.0,0.0,0.0,287834112.0,"{""routed_ffn_experts"":163.31384595038296}"
deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 4-bit weight+KV theoretical deployment,deepseek_r1_mla_4bit.json,32,32768,32K,131072,false,36624596992.0,73249193984.0,556735135744.0,0.0,0.0,0.0,629984329728.0,6771056086.796417,575668224.0,17568.0,0.0,0.0,0.0,0.0,0.0,3584.0,7346745462.796417,0.011661790803540184,11.661790803540184,575668224.0,0.0,0.0,575668224.0,"{""routed_ffn_experts"":163.31384595038296}"
deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 4-bit weight+KV theoretical deployment,deepseek_r1_mla_4bit.json,32,65536,64K,131072,false,36624596992.0,73249193984.0,1113470271488.0,0.0,0.0,0.0,1186719465472.0,6771056086.796417,1151336448.0,17568.0,0.0,0.0,0.0,0.0,0.0,3584.0,7922413686.796417,0.006675894276028746,6.675894276028746,1151336448.0,0.0,0.0,1151336448.0,"{""routed_ffn_experts"":163.31384595038296}"
deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 4-bit weight+KV theoretical deployment,deepseek_r1_mla_4bit.json,32,131072,128K,131072,false,36624596992.0,73249193984.0,2226940542976.0,0.0,0.0,0.0,2300189736960.0,6771056086.796417,2302672896.0,17568.0,0.0,0.0,0.0,0.0,0.0,3584.0,9073750134.796417,0.003944783331999629,3.944783331999629,2302672896.0,0.0,0.0,2302672896.0,"{""routed_ffn_experts"":163.31384595038296}"
deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 4-bit weight+KV theoretical deployment,deepseek_r1_mla_4bit.json,32,262144,256K,131072,true,36624596992.0,73249193984.0,4453881085952.0,0.0,0.0,0.0,4527130279936.0,6771056086.796417,4605345792.0,17568.0,0.0,0.0,0.0,0.0,0.0,3584.0,11376423030.796417,0.0025129435928133363,2.512943592813336,4605345792.0,0.0,0.0,4605345792.0,"{""routed_ffn_experts"":163.31384595038296}"
deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 4-bit weight+KV theoretical deployment,deepseek_r1_mla_4bit.json,32,524288,512K,131072,true,36624596992.0,73249193984.0,8907762171904.0,0.0,0.0,0.0,8981011365888.0,6771056086.796417,9210691584.0,17568.0,0.0,0.0,0.0,0.0,0.0,3584.0,15981768822.796417,0.0017795065802387185,1.7795065802387184,9210691584.0,0.0,0.0,9210691584.0,"{""routed_ffn_experts"":163.31384595038296}"
deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 4-bit weight+KV theoretical deployment,deepseek_r1_mla_4bit.json,32,1048576,1024K,131072,true,36624596992.0,73249193984.0,17815524343808.0,0.0,0.0,0.0,17888773537792.0,6771056086.796417,18421383168.0,17568.0,0.0,0.0,0.0,0.0,0.0,3584.0,25192460406.796417,0.0014082832651201368,1.4082832651201367,18421383168.0,0.0,0.0,18421383168.0,"{""routed_ffn_experts"":163.31384595038296}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,1,128,128,1048576,false,48849141760.0,97698283520.0,2306605056.0,15728640.0,0.0,0.0,100020617216.0,24424570880.0,2252544.0,17598.0,61440.0,480.0,0.0,0.0,0.0,3584.0,24426906526.0,0.24421871416018917,244.21871416018917,2252544.0,61440.0,0.0,2313984.0,"{""4bit_routed_experts"":6.0}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,1,256,256,1048576,false,48849141760.0,97698283520.0,2566389760.0,31457280.0,0.0,0.0,100296130560.0,24424570880.0,2506240.0,17598.0,122880.0,480.0,0.0,0.0,0.0,3584.0,24427221662.0,0.24355098771619052,243.55098771619052,2506240.0,122880.0,0.0,2629120.0,"{""4bit_routed_experts"":6.0}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,1,512,512,1048576,false,48849141760.0,97698283520.0,3085959168.0,62914560.0,0.0,0.0,100847157248.0,24424570880.0,3013632.0,17598.0,245760.0,480.0,0.0,0.0,0.0,3584.0,24427851934.0,0.24222648015677659,242.22648015677657,3013632.0,245760.0,0.0,3259392.0,"{""4bit_routed_experts"":6.0}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,1,1024,1K,1048576,false,48849141760.0,97698283520.0,4125097984.0,125829120.0,0.0,0.0,101949210624.0,24424570880.0,4028416.0,17598.0,491520.0,480.0,0.0,0.0,0.0,3584.0,24429112478.0,0.23962041813248833,239.62041813248834,4028416.0,491520.0,0.0,4519936.0,"{""4bit_routed_experts"":6.0}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,1,2048,2K,1048576,false,48849141760.0,97698283520.0,6203375616.0,251658240.0,0.0,0.0,104153317376.0,24424570880.0,6057984.0,17598.0,983040.0,480.0,0.0,0.0,0.0,3584.0,24431633566.0,0.23457374360722733,234.57374360722733,6057984.0,983040.0,0.0,7041024.0,"{""4bit_routed_experts"":6.0}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,1,4096,4K,1048576,false,48849141760.0,97698283520.0,10359930880.0,503316480.0,0.0,0.0,108561530880.0,24424570880.0,10117120.0,17598.0,1966080.0,480.0,0.0,0.0,0.0,3584.0,24436675742.0,0.2250951653308152,225.0951653308152,10117120.0,1966080.0,0.0,12083200.0,"{""4bit_routed_experts"":6.0}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,1,8192,8K,1048576,false,48849141760.0,97698283520.0,10619977728.0,1006632960.0,0.0,0.0,109324894208.0,24424570880.0,10371072.0,17598.0,3932160.0,480.0,0.0,0.0,0.0,3584.0,24438895774.0,0.22354374043575934,223.54374043575933,18235392.0,3932160.0,0.0,22167552.0,"{""4bit_routed_experts"":6.0}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,1,16384,16K,1048576,false,48849141760.0,97698283520.0,11140071424.0,2013265920.0,0.0,0.0,110851620864.0,24424570880.0,10878976.0,17598.0,7864320.0,480.0,0.0,0.0,0.0,3584.0,24443335838.0,0.22050499259716444,220.50499259716443,34471936.0,7864320.0,0.0,42336256.0,"{""4bit_routed_experts"":6.0}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,1,32768,32K,1048576,false,48849141760.0,97698283520.0,12180258816.0,4026531840.0,0.0,0.0,113905074176.0,24424570880.0,11894784.0,17598.0,15728640.0,480.0,0.0,0.0,0.0,3584.0,24452215966.0,0.21467187605898708,214.67187605898707,66945024.0,15728640.0,0.0,82673664.0,"{""4bit_routed_experts"":6.0}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,1,65536,64K,1048576,false,48849141760.0,97698283520.0,14260633600.0,8053063680.0,0.0,0.0,120011980800.0,24424570880.0,13926400.0,17598.0,31457280.0,480.0,0.0,0.0,0.0,3584.0,24469976222.0,0.20389611152889162,203.89611152889162,131891200.0,31457280.0,0.0,163348480.0,"{""4bit_routed_experts"":6.0}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,1,131072,128K,1048576,false,48849141760.0,97698283520.0,18421383168.0,16106127360.0,0.0,0.0,132225794048.0,24424570880.0,17989632.0,17598.0,62914560.0,480.0,0.0,0.0,0.0,3584.0,24505496734.0,0.1853306830973095,185.3306830973095,261783552.0,62914560.0,0.0,324698112.0,"{""4bit_routed_experts"":6.0}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,1,262144,256K,1048576,false,48849141760.0,97698283520.0,26742882304.0,32212254720.0,0.0,0.0,156653420544.0,24424570880.0,26116096.0,17598.0,125829120.0,480.0,0.0,0.0,0.0,3584.0,24576537758.0,0.15688478216852642,156.8847821685264,521568256.0,125829120.0,0.0,647397376.0,"{""4bit_routed_experts"":6.0}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,1,524288,512K,1048576,false,48849141760.0,97698283520.0,43385880576.0,64424509440.0,0.0,0.0,205508673536.0,24424570880.0,42369024.0,17598.0,251658240.0,480.0,0.0,0.0,0.0,3584.0,24718619806.0,0.12028017786640968,120.28017786640969,1041137664.0,251658240.0,0.0,1292795904.0,"{""4bit_routed_experts"":6.0}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,1,1048576,1024K,1048576,false,48849141760.0,97698283520.0,76671877120.0,128849018880.0,0.0,0.0,303219179520.0,24424570880.0,74874880.0,17598.0,503316480.0,480.0,0.0,0.0,0.0,3584.0,25002783902.0,0.08245779156048025,82.45779156048025,2080276480.0,503316480.0,0.0,2583592960.0,"{""4bit_routed_experts"":6.0}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,32,128,128,1048576,false,48849141760.0,97698283520.0,2306605056.0,15728640.0,0.0,0.0,100020617216.0,9956586833.274117,2252544.0,17598.0,61440.0,480.0,0.0,0.0,0.0,3584.0,9958922479.274117,0.09956869649951547,99.56869649951547,2252544.0,61440.0,0.0,2313984.0,"{""4bit_routed_experts"":152.00979995070998}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,32,256,256,1048576,false,48849141760.0,97698283520.0,2566389760.0,31457280.0,0.0,0.0,100296130560.0,9956586833.274117,2506240.0,17598.0,122880.0,480.0,0.0,0.0,0.0,3584.0,9959237615.274117,0.09929832347137477,99.29832347137477,2506240.0,122880.0,0.0,2629120.0,"{""4bit_routed_experts"":152.00979995070998}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,32,512,512,1048576,false,48849141760.0,97698283520.0,3085959168.0,62914560.0,0.0,0.0,100847157248.0,9956586833.274117,3013632.0,17598.0,245760.0,480.0,0.0,0.0,0.0,3584.0,9959867887.274117,0.0987620093522432,98.76200935224321,3013632.0,245760.0,0.0,3259392.0,"{""4bit_routed_experts"":152.00979995070998}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,32,1024,1K,1048576,false,48849141760.0,97698283520.0,4125097984.0,125829120.0,0.0,0.0,101949210624.0,9956586833.274117,4028416.0,17598.0,491520.0,480.0,0.0,0.0,0.0,3584.0,9961128431.274117,0.09770677350324823,97.70677350324823,4028416.0,491520.0,0.0,4519936.0,"{""4bit_routed_experts"":152.00979995070998}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,32,2048,2K,1048576,false,48849141760.0,97698283520.0,6203375616.0,251658240.0,0.0,0.0,104153317376.0,9956586833.274117,6057984.0,17598.0,983040.0,480.0,0.0,0.0,0.0,3584.0,9963649519.274117,0.09566329494148244,95.66329494148245,6057984.0,983040.0,0.0,7041024.0,"{""4bit_routed_experts"":152.00979995070998}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,32,4096,4K,1048576,false,48849141760.0,97698283520.0,10359930880.0,503316480.0,0.0,0.0,108561530880.0,9956586833.274117,10117120.0,17598.0,1966080.0,480.0,0.0,0.0,0.0,3584.0,9968691695.274117,0.09182526825541129,91.82526825541129,10117120.0,1966080.0,0.0,12083200.0,"{""4bit_routed_experts"":152.00979995070998}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,32,8192,8K,1048576,false,48849141760.0,97698283520.0,10619977728.0,1006632960.0,0.0,0.0,109324894208.0,9956586833.274117,10371072.0,17598.0,3932160.0,480.0,0.0,0.0,0.0,3584.0,9970911727.274117,0.09120440316460403,91.20440316460403,18235392.0,3932160.0,0.0,22167552.0,"{""4bit_routed_experts"":152.00979995070998}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,32,16384,16K,1048576,false,48849141760.0,97698283520.0,11140071424.0,2013265920.0,0.0,0.0,110851620864.0,9956586833.274117,10878976.0,17598.0,7864320.0,480.0,0.0,0.0,0.0,3584.0,9975351791.274117,0.08998832595792648,89.98832595792648,34471936.0,7864320.0,0.0,42336256.0,"{""4bit_routed_experts"":152.00979995070998}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,32,32768,32K,1048576,false,48849141760.0,97698283520.0,12180258816.0,4026531840.0,0.0,0.0,113905074176.0,9956586833.274117,11894784.0,17598.0,15728640.0,480.0,0.0,0.0,0.0,3584.0,9984231919.274117,0.08765396968924333,87.65396968924333,66945024.0,15728640.0,0.0,82673664.0,"{""4bit_routed_experts"":152.00979995070998}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,32,65536,64K,1048576,false,48849141760.0,97698283520.0,14260633600.0,8053063680.0,0.0,0.0,120011980800.0,9956586833.274117,13926400.0,17598.0,31457280.0,480.0,0.0,0.0,0.0,3584.0,10001992175.274117,0.08334161396721249,83.34161396721248,131891200.0,31457280.0,0.0,163348480.0,"{""4bit_routed_experts"":152.00979995070998}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,32,131072,128K,1048576,false,48849141760.0,97698283520.0,18421383168.0,16106127360.0,0.0,0.0,132225794048.0,9956586833.274117,17989632.0,17598.0,62914560.0,480.0,0.0,0.0,0.0,3584.0,10037512687.274117,0.07591191083057777,75.91191083057777,261783552.0,62914560.0,0.0,324698112.0,"{""4bit_routed_experts"":152.00979995070998}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,32,262144,256K,1048576,false,48849141760.0,97698283520.0,26742882304.0,32212254720.0,0.0,0.0,156653420544.0,9956586833.274117,26116096.0,17598.0,125829120.0,480.0,0.0,0.0,0.0,3584.0,10108553711.274117,0.06452813909948987,64.52813909948988,521568256.0,125829120.0,0.0,647397376.0,"{""4bit_routed_experts"":152.00979995070998}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,32,524288,512K,1048576,false,48849141760.0,97698283520.0,43385880576.0,64424509440.0,0.0,0.0,205508673536.0,9956586833.274117,42369024.0,17598.0,251658240.0,480.0,0.0,0.0,0.0,3584.0,10250635759.274117,0.049879333961437206,49.879333961437204,1041137664.0,251658240.0,0.0,1292795904.0,"{""4bit_routed_experts"":152.00979995070998}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,32,1048576,1024K,1048576,false,48849141760.0,97698283520.0,76671877120.0,128849018880.0,0.0,0.0,303219179520.0,9956586833.274117,74874880.0,17598.0,503316480.0,480.0,0.0,0.0,0.0,3584.0,10534799855.274117,0.034743184359085875,34.74318435908587,2080276480.0,503316480.0,0.0,2583592960.0,"{""4bit_routed_experts"":152.00979995070998}"
