model_id,model_label,model_name,config_file,batch_size,context_tokens,context_label,official_max_context_tokens,is_extrapolated,active_parameters,parameter_flops_per_token,attention_flops_per_token,index_flops_per_token,state_flops_per_token,extra_flops_per_token,total_flops_per_token,weight_read_bytes_per_token,kv_read_bytes_per_token,kv_write_bytes_per_token,index_read_bytes_per_token,index_write_bytes_per_token,state_read_bytes_per_token,state_write_bytes_per_token,activation_bytes_per_token,other_read_bytes_per_token,total_bytes_per_token,bytes_per_flop,tbps_per_pflops,kv_cache_bytes_per_request,index_cache_bytes_per_request,state_cache_bytes_per_request,total_cache_bytes_per_request,expert_weight_sets_read
deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 4-bit weight+KV theoretical deployment,deepseek_r1_mla_4bit.json,32,131072,128K,131072,false,36624596992.0,73249193984.0,2226940542976.0,0.0,0.0,0.0,2300189736960.0,6771056086.796417,2302672896.0,17568.0,0.0,0.0,0.0,0.0,0.0,3584.0,9073750134.796417,0.003944783331999629,3.944783331999629,2302672896.0,0.0,0.0,2302672896.0,"{""routed_ffn_experts"":163.31384595038296}"
deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 4-bit weight+KV theoretical deployment,deepseek_r1_mla_4bit.json,32,262144,256K,131072,true,36624596992.0,73249193984.0,4453881085952.0,0.0,0.0,0.0,4527130279936.0,6771056086.796417,4605345792.0,17568.0,0.0,0.0,0.0,0.0,0.0,3584.0,11376423030.796417,0.0025129435928133363,2.512943592813336,4605345792.0,0.0,0.0,4605345792.0,"{""routed_ffn_experts"":163.31384595038296}"
deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 4-bit weight+KV theoretical deployment,deepseek_r1_mla_4bit.json,32,524288,512K,131072,true,36624596992.0,73249193984.0,8907762171904.0,0.0,0.0,0.0,8981011365888.0,6771056086.796417,9210691584.0,17568.0,0.0,0.0,0.0,0.0,0.0,3584.0,15981768822.796417,0.0017795065802387185,1.7795065802387184,9210691584.0,0.0,0.0,9210691584.0,"{""routed_ffn_experts"":163.31384595038296}"
deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 4-bit weight+KV theoretical deployment,deepseek_r1_mla_4bit.json,32,1048576,1024K,131072,true,36624596992.0,73249193984.0,17815524343808.0,0.0,0.0,0.0,17888773537792.0,6771056086.796417,18421383168.0,17568.0,0.0,0.0,0.0,0.0,0.0,3584.0,25192460406.796417,0.0014082832651201368,1.4082832651201367,18421383168.0,0.0,0.0,18421383168.0,"{""routed_ffn_experts"":163.31384595038296}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,32,128,128,1048576,false,48849141760.0,97698283520.0,2306605056.0,15728640.0,0.0,0.0,100020617216.0,9956586833.274117,2252544.0,17598.0,61440.0,480.0,0.0,0.0,0.0,3584.0,9958922479.274117,0.09956869649951547,99.56869649951547,2252544.0,61440.0,0.0,2313984.0,"{""4bit_routed_experts"":152.00979995070998}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,32,256,256,1048576,false,48849141760.0,97698283520.0,2566389760.0,31457280.0,0.0,0.0,100296130560.0,9956586833.274117,2506240.0,17598.0,122880.0,480.0,0.0,0.0,0.0,3584.0,9959237615.274117,0.09929832347137477,99.29832347137477,2506240.0,122880.0,0.0,2629120.0,"{""4bit_routed_experts"":152.00979995070998}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,32,512,512,1048576,false,48849141760.0,97698283520.0,3085959168.0,62914560.0,0.0,0.0,100847157248.0,9956586833.274117,3013632.0,17598.0,245760.0,480.0,0.0,0.0,0.0,3584.0,9959867887.274117,0.0987620093522432,98.76200935224321,3013632.0,245760.0,0.0,3259392.0,"{""4bit_routed_experts"":152.00979995070998}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,32,1024,1K,1048576,false,48849141760.0,97698283520.0,4125097984.0,125829120.0,0.0,0.0,101949210624.0,9956586833.274117,4028416.0,17598.0,491520.0,480.0,0.0,0.0,0.0,3584.0,9961128431.274117,0.09770677350324823,97.70677350324823,4028416.0,491520.0,0.0,4519936.0,"{""4bit_routed_experts"":152.00979995070998}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,32,2048,2K,1048576,false,48849141760.0,97698283520.0,6203375616.0,251658240.0,0.0,0.0,104153317376.0,9956586833.274117,6057984.0,17598.0,983040.0,480.0,0.0,0.0,0.0,3584.0,9963649519.274117,0.09566329494148244,95.66329494148245,6057984.0,983040.0,0.0,7041024.0,"{""4bit_routed_experts"":152.00979995070998}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,32,4096,4K,1048576,false,48849141760.0,97698283520.0,10359930880.0,503316480.0,0.0,0.0,108561530880.0,9956586833.274117,10117120.0,17598.0,1966080.0,480.0,0.0,0.0,0.0,3584.0,9968691695.274117,0.09182526825541129,91.82526825541129,10117120.0,1966080.0,0.0,12083200.0,"{""4bit_routed_experts"":152.00979995070998}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,32,8192,8K,1048576,false,48849141760.0,97698283520.0,10619977728.0,1006632960.0,0.0,0.0,109324894208.0,9956586833.274117,10371072.0,17598.0,3932160.0,480.0,0.0,0.0,0.0,3584.0,9970911727.274117,0.09120440316460403,91.20440316460403,18235392.0,3932160.0,0.0,22167552.0,"{""4bit_routed_experts"":152.00979995070998}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,32,16384,16K,1048576,false,48849141760.0,97698283520.0,11140071424.0,2013265920.0,0.0,0.0,110851620864.0,9956586833.274117,10878976.0,17598.0,7864320.0,480.0,0.0,0.0,0.0,3584.0,9975351791.274117,0.08998832595792648,89.98832595792648,34471936.0,7864320.0,0.0,42336256.0,"{""4bit_routed_experts"":152.00979995070998}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,32,32768,32K,1048576,false,48849141760.0,97698283520.0,12180258816.0,4026531840.0,0.0,0.0,113905074176.0,9956586833.274117,11894784.0,17598.0,15728640.0,480.0,0.0,0.0,0.0,3584.0,9984231919.274117,0.08765396968924333,87.65396968924333,66945024.0,15728640.0,0.0,82673664.0,"{""4bit_routed_experts"":152.00979995070998}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,32,65536,64K,1048576,false,48849141760.0,97698283520.0,14260633600.0,8053063680.0,0.0,0.0,120011980800.0,9956586833.274117,13926400.0,17598.0,31457280.0,480.0,0.0,0.0,0.0,3584.0,10001992175.274117,0.08334161396721249,83.34161396721248,131891200.0,31457280.0,0.0,163348480.0,"{""4bit_routed_experts"":152.00979995070998}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,32,131072,128K,1048576,false,48849141760.0,97698283520.0,18421383168.0,16106127360.0,0.0,0.0,132225794048.0,9956586833.274117,17989632.0,17598.0,62914560.0,480.0,0.0,0.0,0.0,3584.0,10037512687.274117,0.07591191083057777,75.91191083057777,261783552.0,62914560.0,0.0,324698112.0,"{""4bit_routed_experts"":152.00979995070998}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,32,262144,256K,1048576,false,48849141760.0,97698283520.0,26742882304.0,32212254720.0,0.0,0.0,156653420544.0,9956586833.274117,26116096.0,17598.0,125829120.0,480.0,0.0,0.0,0.0,3584.0,10108553711.274117,0.06452813909948987,64.52813909948988,521568256.0,125829120.0,0.0,647397376.0,"{""4bit_routed_experts"":152.00979995070998}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,32,524288,512K,1048576,false,48849141760.0,97698283520.0,43385880576.0,64424509440.0,0.0,0.0,205508673536.0,9956586833.274117,42369024.0,17598.0,251658240.0,480.0,0.0,0.0,0.0,3584.0,10250635759.274117,0.049879333961437206,49.879333961437204,1041137664.0,251658240.0,0.0,1292795904.0,"{""4bit_routed_experts"":152.00979995070998}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 4-bit weight+KV theoretical deployment,deepseek_v4_pro_4bit.json,32,1048576,1024K,1048576,false,48849141760.0,97698283520.0,76671877120.0,128849018880.0,0.0,0.0,303219179520.0,9956586833.274117,74874880.0,17598.0,503316480.0,480.0,0.0,0.0,0.0,3584.0,10534799855.274117,0.034743184359085875,34.74318435908587,2080276480.0,503316480.0,0.0,2583592960.0,"{""4bit_routed_experts"":152.00979995070998}"
glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 4-bit weight+KV theoretical deployment,glm_5_2_dsa_4bit.json,32,128,128,1048576,false,40297758720.0,80595517440.0,1390411776.0,22194816.0,0.0,0.0,82008124032.0,7500240020.537901,2875392.0,22464.0,688128.0,5376.0,0.0,0.0,0.0,3072.0,7503834452.537901,0.09150111090957116,91.50111090957117,2875392.0,688128.0,0.0,3563520.0,"{""4bit_routed_ffn_experts"":163.31384595038296}"
glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 4-bit weight+KV theoretical deployment,glm_5_2_dsa_4bit.json,32,256,256,1048576,false,40297758720.0,80595517440.0,2780823552.0,44389632.0,0.0,0.0,83420730624.0,7500240020.537901,5750784.0,22464.0,1376256.0,5376.0,0.0,0.0,0.0,3072.0,7507397972.537901,0.08999439247752207,89.99439247752207,5750784.0,1376256.0,0.0,7127040.0,"{""4bit_routed_ffn_experts"":163.31384595038296}"
glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 4-bit weight+KV theoretical deployment,glm_5_2_dsa_4bit.json,32,512,512,1048576,false,40297758720.0,80595517440.0,5561647104.0,88779264.0,0.0,0.0,86245943808.0,7500240020.537901,11501568.0,22464.0,2752512.0,5376.0,0.0,0.0,0.0,3072.0,7514525012.537901,0.08712902521267173,87.12902521267172,11501568.0,2752512.0,0.0,14254080.0,"{""4bit_routed_ffn_experts"":163.31384595038296}"
glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 4-bit weight+KV theoretical deployment,glm_5_2_dsa_4bit.json,32,1024,1K,1048576,false,40297758720.0,80595517440.0,11123294208.0,177558528.0,0.0,0.0,91896370176.0,7500240020.537901,23003136.0,22464.0,5505024.0,5376.0,0.0,0.0,0.0,3072.0,7528779092.537901,0.08192683865661698,81.92683865661698,23003136.0,5505024.0,0.0,28508160.0,"{""4bit_routed_ffn_experts"":163.31384595038296}"
glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 4-bit weight+KV theoretical deployment,glm_5_2_dsa_4bit.json,32,2048,2K,1048576,false,40297758720.0,80595517440.0,22246588416.0,355117056.0,0.0,0.0,103197222912.0,7500240020.537901,46006272.0,22464.0,11010048.0,5376.0,0.0,0.0,0.0,3072.0,7557287252.537901,0.07323149828345936,73.23149828345936,46006272.0,11010048.0,0.0,57016320.0,"{""4bit_routed_ffn_experts"":163.31384595038296}"
glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 4-bit weight+KV theoretical deployment,glm_5_2_dsa_4bit.json,32,4096,4K,1048576,false,40297758720.0,80595517440.0,22246588416.0,710234112.0,0.0,0.0,103552339968.0,7500240020.537901,46006272.0,22464.0,22020096.0,5376.0,0.0,0.0,0.0,3072.0,7568297300.537901,0.0730866854662741,73.0866854662741,92012544.0,22020096.0,0.0,114032640.0,"{""4bit_routed_ffn_experts"":163.31384595038296}"
glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 4-bit weight+KV theoretical deployment,glm_5_2_dsa_4bit.json,32,8192,8K,1048576,false,40297758720.0,80595517440.0,22246588416.0,1420468224.0,0.0,0.0,104262574080.0,7500240020.537901,46006272.0,22464.0,44040192.0,5376.0,0.0,0.0,0.0,3072.0,7590317396.537901,0.07280001921604103,72.80001921604102,184025088.0,44040192.0,0.0,228065280.0,"{""4bit_routed_ffn_experts"":163.31384595038296}"
glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 4-bit weight+KV theoretical deployment,glm_5_2_dsa_4bit.json,32,16384,16K,1048576,false,40297758720.0,80595517440.0,22246588416.0,2840936448.0,0.0,0.0,105683042304.0,7500240020.537901,46006272.0,22464.0,88080384.0,5376.0,0.0,0.0,0.0,3072.0,7634357588.537901,0.07223824581598885,72.23824581598885,368050176.0,88080384.0,0.0,456130560.0,"{""4bit_routed_ffn_experts"":163.31384595038296}"
glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 4-bit weight+KV theoretical deployment,glm_5_2_dsa_4bit.json,32,32768,32K,1048576,false,40297758720.0,80595517440.0,22246588416.0,5681872896.0,0.0,0.0,108523978752.0,7500240020.537901,46006272.0,22464.0,176160768.0,5376.0,0.0,0.0,0.0,3072.0,7722437972.537901,0.07115881726180799,71.158817261808,736100352.0,176160768.0,0.0,912261120.0,"{""4bit_routed_ffn_experts"":163.31384595038296}"
glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 4-bit weight+KV theoretical deployment,glm_5_2_dsa_4bit.json,32,65536,64K,1048576,false,40297758720.0,80595517440.0,22246588416.0,11363745792.0,0.0,0.0,114205851648.0,7500240020.537901,46006272.0,22464.0,352321536.0,5376.0,0.0,0.0,0.0,3072.0,7898598740.537901,0.06916106860165622,69.16106860165621,1472200704.0,352321536.0,0.0,1824522240.0,"{""4bit_routed_ffn_experts"":163.31384595038296}"
glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 4-bit weight+KV theoretical deployment,glm_5_2_dsa_4bit.json,32,131072,128K,1048576,false,40297758720.0,80595517440.0,22246588416.0,22727491584.0,0.0,0.0,125569597440.0,7500240020.537901,46006272.0,22464.0,704643072.0,5376.0,0.0,0.0,0.0,3072.0,8250920276.537901,0.06570794559153045,65.70794559153045,2944401408.0,704643072.0,0.0,3649044480.0,"{""4bit_routed_ffn_experts"":163.31384595038296}"
glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 4-bit weight+KV theoretical deployment,glm_5_2_dsa_4bit.json,32,262144,256K,1048576,false,40297758720.0,80595517440.0,22246588416.0,45454983168.0,0.0,0.0,148297089024.0,7500240020.537901,46006272.0,22464.0,1409286144.0,5376.0,0.0,0.0,0.0,3072.0,8955563348.5379,0.06038934012446163,60.389340124461626,5888802816.0,1409286144.0,0.0,7298088960.0,"{""4bit_routed_ffn_experts"":163.31384595038296}"
glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 4-bit weight+KV theoretical deployment,glm_5_2_dsa_4bit.json,32,524288,512K,1048576,false,40297758720.0,80595517440.0,22246588416.0,90909966336.0,0.0,0.0,193752072192.0,7500240020.537901,46006272.0,22464.0,2818572288.0,5376.0,0.0,0.0,0.0,3072.0,10364849492.5379,0.053495425237397094,53.49542523739709,11777605632.0,2818572288.0,0.0,14596177920.0,"{""4bit_routed_ffn_experts"":163.31384595038296}"
glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 4-bit weight+KV theoretical deployment,glm_5_2_dsa_4bit.json,32,1048576,1024K,1048576,false,40297758720.0,80595517440.0,22246588416.0,181819932672.0,0.0,0.0,284662038528.0,7500240020.537901,46006272.0,22464.0,5637144576.0,5376.0,0.0,0.0,0.0,3072.0,13183421780.5379,0.04631253906811726,46.31253906811726,23555211264.0,5637144576.0,0.0,29192355840.0,"{""4bit_routed_ffn_experts"":163.31384595038296}"
qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 4-bit weight+KV theoretical deployment,qwen3_235b_a22b_4bit.json,32,128,128,40960,false,21567635456.0,43135270912.0,394264576.0,0.0,0.0,0.0,43529535488.0,3213706720.0776563,6160384.0,48128.0,0.0,0.0,0.0,0.0,0.0,2048.0,3219917280.0776563,0.0739708624036502,73.9708624036502,6160384.0,0.0,0.0,6160384.0,"{""4bit_routed_ffn_experts"":111.77103534374396}"
qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 4-bit weight+KV theoretical deployment,qwen3_235b_a22b_4bit.json,32,256,256,40960,false,21567635456.0,43135270912.0,788529152.0,0.0,0.0,0.0,43923800064.0,3213706720.0776563,12320768.0,48128.0,0.0,0.0,0.0,0.0,0.0,2048.0,3226077664.0776563,0.07344714390323785,73.44714390323786,12320768.0,0.0,0.0,12320768.0,"{""4bit_routed_ffn_experts"":111.77103534374396}"
qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 4-bit weight+KV theoretical deployment,qwen3_235b_a22b_4bit.json,32,512,512,40960,false,21567635456.0,43135270912.0,1577058304.0,0.0,0.0,0.0,44712329216.0,3213706720.0776563,24641536.0,48128.0,0.0,0.0,0.0,0.0,0.0,2048.0,3238398432.0776563,0.07242741518638707,72.42741518638707,24641536.0,0.0,0.0,24641536.0,"{""4bit_routed_ffn_experts"":111.77103534374396}"
qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 4-bit weight+KV theoretical deployment,qwen3_235b_a22b_4bit.json,32,1024,1K,40960,false,21567635456.0,43135270912.0,3154116608.0,0.0,0.0,0.0,46289387520.0,3213706720.0776563,49283072.0,48128.0,0.0,0.0,0.0,0.0,0.0,2048.0,3263039968.0776563,0.07049218282846824,70.49218282846824,49283072.0,0.0,0.0,49283072.0,"{""4bit_routed_ffn_experts"":111.77103534374396}"
qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 4-bit weight+KV theoretical deployment,qwen3_235b_a22b_4bit.json,32,2048,2K,40960,false,21567635456.0,43135270912.0,6308233216.0,0.0,0.0,0.0,49443504128.0,3213706720.0776563,98566144.0,48128.0,0.0,0.0,0.0,0.0,0.0,2048.0,3312323040.0776563,0.0669920770886843,66.9920770886843,98566144.0,0.0,0.0,98566144.0,"{""4bit_routed_ffn_experts"":111.77103534374396}"
qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 4-bit weight+KV theoretical deployment,qwen3_235b_a22b_4bit.json,32,4096,4K,40960,false,21567635456.0,43135270912.0,12616466432.0,0.0,0.0,0.0,55751737344.0,3213706720.0776563,197132288.0,48128.0,0.0,0.0,0.0,0.0,0.0,2048.0,3410889184.0776563,0.061179962214123466,61.179962214123464,197132288.0,0.0,0.0,197132288.0,"{""4bit_routed_ffn_experts"":111.77103534374396}"
qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 4-bit weight+KV theoretical deployment,qwen3_235b_a22b_4bit.json,32,8192,8K,40960,false,21567635456.0,43135270912.0,25232932864.0,0.0,0.0,0.0,68368203776.0,3213706720.0776563,394264576.0,48128.0,0.0,0.0,0.0,0.0,0.0,2048.0,3608021472.0776563,0.052773384011943536,52.773384011943534,394264576.0,0.0,0.0,394264576.0,"{""4bit_routed_ffn_experts"":111.77103534374396}"
qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 4-bit weight+KV theoretical deployment,qwen3_235b_a22b_4bit.json,32,16384,16K,40960,false,21567635456.0,43135270912.0,50465865728.0,0.0,0.0,0.0,93601136640.0,3213706720.0776563,788529152.0,48128.0,0.0,0.0,0.0,0.0,0.0,2048.0,4002286048.0776563,0.0427589470785048,42.7589470785048,788529152.0,0.0,0.0,788529152.0,"{""4bit_routed_ffn_experts"":111.77103534374396}"
qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 4-bit weight+KV theoretical deployment,qwen3_235b_a22b_4bit.json,32,32768,32K,40960,false,21567635456.0,43135270912.0,100931731456.0,0.0,0.0,0.0,144067002368.0,3213706720.0776563,1577058304.0,48128.0,0.0,0.0,0.0,0.0,0.0,2048.0,4790815200.077656,0.03325407707061299,33.254077070612986,1577058304.0,0.0,0.0,1577058304.0,"{""4bit_routed_ffn_experts"":111.77103534374396}"
qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 4-bit weight+KV theoretical deployment,qwen3_235b_a22b_4bit.json,32,65536,64K,40960,true,21567635456.0,43135270912.0,201863462912.0,0.0,0.0,0.0,244998733824.0,3213706720.0776563,3154116608.0,48128.0,0.0,0.0,0.0,0.0,0.0,2048.0,6367873504.077656,0.02599145475034231,25.99145475034231,3154116608.0,0.0,0.0,3154116608.0,"{""4bit_routed_ffn_experts"":111.77103534374396}"
qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 4-bit weight+KV theoretical deployment,qwen3_235b_a22b_4bit.json,32,131072,128K,40960,true,21567635456.0,43135270912.0,403726925824.0,0.0,0.0,0.0,446862196736.0,3213706720.0776563,6308233216.0,48128.0,0.0,0.0,0.0,0.0,0.0,2048.0,9521990112.077656,0.021308560405486964,21.308560405486965,6308233216.0,0.0,0.0,6308233216.0,"{""4bit_routed_ffn_experts"":111.77103534374396}"
qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 4-bit weight+KV theoretical deployment,qwen3_235b_a22b_4bit.json,32,262144,256K,40960,true,21567635456.0,43135270912.0,807453851648.0,0.0,0.0,0.0,850589122560.0,3213706720.0776563,12616466432.0,48128.0,0.0,0.0,0.0,0.0,0.0,2048.0,15830223328.077656,0.018610893212969583,18.610893212969582,12616466432.0,0.0,0.0,12616466432.0,"{""4bit_routed_ffn_experts"":111.77103534374396}"
