precision_bits,profile,model_id,model_label,model_name,config_file,trace_id,x_value,official_max_context_tokens,is_extrapolated,experiment,execution_mode,logits_mode,include_self_attention,batch,prompt_length,token_budget,ragged_trace_index,prompt_lengths,valid_input_tokens,executed_input_tokens,valid_causal_pair_slots,executed_causal_pair_slots,valid_logit_positions,executed_logit_positions,token_efficiency,causal_pair_efficiency,total_flops,total_compulsory_bytes,total_operand_bytes,flops_per_input_token,compulsory_bytes_per_input_token,operand_bytes_per_input_token,bytes_per_flop,tbps_per_pflops,operand_bytes_per_flop,operand_tbps_per_pflops,cache_bytes_total,cache_bytes_per_request
16,16-bit weight+KV,qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 16-bit weight+KV theoretical deployment,qwen3_235b_a22b_16bit.json,ragged_R1,1,40960,false,ragged,padded,last,True,4,,,1,"[128, 512, 2048, 64]",2752,8192,2239840.0,8392704.0,4,4,0.3359375,0.26687942288921424,369024005308416.0,469537914880.0,2085234147328.0,134093025184.74419,170616974.88372093,757715896.5581396,0.0012723776993520473,1.2723776993520473,0.005650673444902973,5.650673444902973,529793024.0,132448256.0
16,16-bit weight+KV,qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 16-bit weight+KV theoretical deployment,qwen3_235b_a22b_16bit.json,ragged_R2,2,40960,false,ragged,varlen,last,True,4,,,2,"[256, 256, 1024, 4096]",5632,5632,8981248.0,8981248.0,4,4,1.0,1.0,263596869156864.0,470071377920.0,2199069392896.0,46803421370.181816,83464378.18181819,390459764.3636364,0.0017832965141944268,1.7832965141944268,0.008342547466249892,8.342547466249892,1084227584.0,271056896.0
16,16-bit weight+KV,qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 16-bit weight+KV theoretical deployment,qwen3_235b_a22b_16bit.json,ragged_R2,2,40960,false,ragged,padded,last,True,4,,,2,"[256, 256, 1024, 4096]",5632,16384,8981248.0,33562624.0,4,4,0.34375,0.26759671711008054,789720078483456.0,470159458304.0,6931367329792.0,140220184389.81818,83480017.45454545,1230711528.7272727,0.0005953495056208697,0.5953495056208697,0.00877699265681923,8.77699265681923,1084227584.0,271056896.0
16,16-bit weight+KV,llama_3_3_70b,Llama-3.3-70B,Llama-3.3-70B-Instruct 16-bit weight+KV theoretical deployment,llama_3_3_70b_16bit.json,ragged_R1,1,131072,false,ragged,varlen,last,True,4,,,1,"[128, 512, 2048, 64]",2752,2752,2239840.0,2239840.0,4,4,1.0,1.0,382634542759936.0,139950292992.0,873901064192.0,139038714665.67444,50854030.88372093,317551258.79069763,0.0003657544663441546,0.36575446634415465,0.002283905310504816,2.283905310504816,901775360.0,225443840.0
16,16-bit weight+KV,llama_3_3_70b,Llama-3.3-70B,Llama-3.3-70B-Instruct 16-bit weight+KV theoretical deployment,llama_3_3_70b_16bit.json,ragged_R1,1,131072,false,ragged,padded,last,True,4,,,1,"[128, 512, 2048, 64]",2752,8192,2239840.0,8392704.0,4,4,0.3359375,0.26687942288921424,1143511235690496.0,140039421952.0,2890160668672.0,415520071108.4651,50886417.86046511,1050203731.3488371,0.00012246440400512446,0.12246440400512447,0.0025274440499282107,2.5274440499282105,901775360.0,225443840.0
16,16-bit weight+KV,llama_3_3_70b,Llama-3.3-70B,Llama-3.3-70B-Instruct 16-bit weight+KV theoretical deployment,llama_3_3_70b_16bit.json,ragged_R2,2,131072,false,ragged,varlen,last,True,4,,,2,"[256, 256, 1024, 4096]",5632,5632,8981248.0,8981248.0,4,4,1.0,1.0,794584737120256.0,140941197312.0,3083916541952.0,141083937698.9091,25025070.545454547,547570408.7272727,0.0001773771766908094,0.1773771766908094,0.0038811676060237065,3.8811676060237064,1845493760.0,461373440.0
16,16-bit weight+KV,llama_3_3_70b,Llama-3.3-70B,Llama-3.3-70B-Instruct 16-bit weight+KV theoretical deployment,llama_3_3_70b_16bit.json,ragged_R2,2,131072,false,ragged,padded,last,True,4,,,2,"[256, 256, 1024, 4096]",5632,16384,8981248.0,33562624.0,4,4,0.34375,0.26759671711008054,2330994531106816.0,141117358080.0,11138917990400.0,413883972142.5455,25056349.090909094,1977790836.3636363,6.0539549191045875e-05,0.06053954919104587,0.004778611807858235,4.778611807858234,1845493760.0,461373440.0
16,16-bit weight+KV,qwen3_8b,Qwen3-8B,Qwen3-8B 16-bit weight+KV theoretical deployment,qwen3_8b_16bit.json,ragged_R1,1,40960,false,ragged,varlen,last,True,4,,,1,"[128, 512, 2048, 64]",2752,2752,2239840.0,2239840.0,4,4,1.0,1.0,39555593928704.0,15564537856.0,345842384896.0,14373398956.651161,5655718.697674419,125669471.25581396,0.0003934851258725609,0.3934851258725609,0.00874319787788688,8.74319787788688,405798912.0,101449728.0
16,16-bit weight+KV,qwen3_8b,Qwen3-8B,Qwen3-8B 16-bit weight+KV theoretical deployment,qwen3_8b_16bit.json,ragged_R1,1,40960,false,ragged,padded,last,True,4,,,1,"[128, 512, 2048, 64]",2752,8192,2239840.0,8392704.0,4,4,0.3359375,0.26687942288921424,118754650357760.0,15609102336.0,1253163663360.0,43152125856.74419,5671912.186046512,455364703.2558139,0.00013143992499641953,0.13143992499641954,0.010552543917941082,10.552543917941081,405798912.0,101449728.0
16,16-bit weight+KV,qwen3_8b,Qwen3-8B,Qwen3-8B 16-bit weight+KV theoretical deployment,qwen3_8b_16bit.json,ragged_R2,2,40960,false,ragged,varlen,last,True,4,,,2,"[256, 256, 1024, 4096]",5632,5632,8981248.0,8981248.0,4,4,1.0,1.0,83539458523136.0,16012804096.0,1340351709184.0,14833000448.0,2843182.5454545454,237988584.72727272,0.000191679529399455,0.191679529399455,0.01604453431802881,16.04453431802881,830472192.0,207618048.0
16,16-bit weight+KV,qwen3_8b,Qwen3-8B,Qwen3-8B 16-bit weight+KV theoretical deployment,qwen3_8b_16bit.json,ragged_R2,2,40960,false,ragged,padded,last,True,4,,,2,"[256, 256, 1024, 4096]",5632,16384,8981248.0,33562624.0,4,4,0.34375,0.26759671711008054,247399926726656.0,16100884480.0,4965111169024.0,43927543808.00001,2858821.8181818184,881589341.090909,6.508039308269212e-05,0.06508039308269212,0.020069169925461566,20.069169925461566,830472192.0,207618048.0
16,16-bit weight+KV,qwen3_4b,Qwen3-4B,Qwen3-4B 16-bit weight+KV theoretical deployment,qwen3_4b_16bit.json,ragged_R1,1,40960,false,ragged,varlen,last,True,4,,,1,"[128, 512, 2048, 64]",2752,2752,2239840.0,2239840.0,4,4,1.0,1.0,21321993420800.0,8464433152.0,338742280192.0,7747817376.744186,3075738.7906976743,123089491.34883721,0.00039698132275675445,0.39698132275675446,0.015886989246584732,15.886989246584733,405798912.0,101449728.0
16,16-bit weight+KV,qwen3_4b,Qwen3-4B,Qwen3-4B 16-bit weight+KV theoretical deployment,qwen3_4b_16bit.json,ragged_R1,1,40960,false,ragged,padded,last,True,4,,,1,"[128, 512, 2048, 64]",2752,8192,2239840.0,8392704.0,4,4,0.3359375,0.26687942288921424,64481576615936.0,8492285952.0,1246046846976.0,23430805456.37209,3085859.720930232,452778650.7906977,0.00013170096634859907,0.13170096634859907,0.01932407537733889,19.32407537733889,405798912.0,101449728.0
16,16-bit weight+KV,qwen3_4b,Qwen3-4B,Qwen3-4B 16-bit weight+KV theoretical deployment,qwen3_4b_16bit.json,ragged_R2,2,40960,false,ragged,varlen,last,True,4,,,2,"[256, 256, 1024, 4096]",5632,5632,8981248.0,8981248.0,4,4,1.0,1.0,46226136891392.0,8903852032.0,1333242757120.0,8207765783.272728,1580939.6363636365,236726341.8181818,0.00019261510112600455,0.19261510112600455,0.02884175158855357,28.84175158855357,830472192.0,207618048.0
16,16-bit weight+KV,qwen3_4b,Qwen3-4B,Qwen3-4B 16-bit weight+KV theoretical deployment,qwen3_4b_16bit.json,ragged_R2,2,40960,false,ragged,padded,last,True,4,,,2,"[256, 256, 1024, 4096]",5632,16384,8981248.0,33562624.0,4,4,0.34375,0.26759671711008054,138855646232576.0,8958902272.0,4957969186816.0,24654766731.636364,1590714.1818181819,880321233.4545454,6.451953892457713e-05,0.06451953892457714,0.03570592425540737,35.70592425540737,830472192.0,207618048.0
16,16-bit weight+KV,qwen3_next_80b_a3b,Qwen3-Next-80B-A3B,Qwen3-Next-80B-A3B-Instruct hybrid DeltaNet+GQA 16-bit weight+KV theoretical deployment,qwen3_next_80b_a3b_16bit.json,ragged_R1,1,262144,false,ragged,varlen,last,True,4,,,1,"[128, 512, 2048, 64]",2752,2752,2239840.0,2239840.0,4,4,1.0,1.0,18708409876480.0,158965366784.0,214011674624.0,6798114053.953488,57763578.04651163,77765870.13953489,0.008497000431012015,8.497000431012015,0.011439330014522135,11.439330014522135,228065280.0,57016320.0
16,16-bit weight+KV,qwen3_next_80b_a3b,Qwen3-Next-80B-A3B,Qwen3-Next-80B-A3B-Instruct hybrid DeltaNet+GQA 16-bit weight+KV theoretical deployment,qwen3_next_80b_a3b_16bit.json,ragged_R1,1,262144,false,ragged,padded,last,True,4,,,1,"[128, 512, 2048, 64]",2752,8192,2239840.0,8392704.0,4,4,0.3359375,0.26687942288921424,56024432115712.0,158987649024.0,365246742528.0,20357715158.32558,57771674.79069767,132720473.30232558,0.0028378270518767484,2.8378270518767486,0.006519418916618824,6.519418916618824,228065280.0,57016320.0
16,16-bit weight+KV,qwen3_next_80b_a3b,Qwen3-Next-80B-A3B,Qwen3-Next-80B-A3B-Instruct hybrid DeltaNet+GQA 16-bit weight+KV theoretical deployment,qwen3_next_80b_a3b_16bit.json,ragged_R2,2,262144,false,ragged,varlen,last,True,4,,,2,"[256, 256, 1024, 4096]",5632,5632,8981248.0,8981248.0,4,4,1.0,1.0,39148935184384.0,159047942144.0,379771092992.0,6951160366.545455,28240046.545454543,67430946.9090909,0.004062637754894599,4.062637754894599,0.009700674902225329,9.700674902225328,298844160.0,74711040.0
16,16-bit weight+KV,qwen3_next_80b_a3b,Qwen3-Next-80B-A3B,Qwen3-Next-80B-A3B-Instruct hybrid DeltaNet+GQA 16-bit weight+KV theoretical deployment,qwen3_next_80b_a3b_16bit.json,ragged_R2,2,262144,false,ragged,padded,last,True,4,,,2,"[256, 256, 1024, 4096]",5632,16384,8981248.0,33562624.0,4,4,0.34375,0.26759671711008054,115344909795328.0,159091982336.0,983927029760.0,20480275176.727272,28247866.18181818,174702952.72727272,0.0013792718085115184,1.3792718085115183,0.008530302997383362,8.530302997383362,298844160.0,74711040.0
16,16-bit weight+KV,mamba_2_8b,Mamba-2.8B,state-spaces Mamba-2.8B 16-bit weight+KV theoretical deployment,mamba_2_8b_16bit.json,ragged_R1,1,,false,ragged,varlen,last,True,4,,,1,"[128, 512, 2048, 64]",2752,2752,2239840.0,2239840.0,4,4,1.0,1.0,14597165711360.0,5601566720.0,5601566720.0,5304202656.744186,2035453.023255814,2035453.023255814,0.0003837434492944527,0.3837434492944527,0.0003837434492944527,0.3837434492944527,52428800.0,13107200.0
16,16-bit weight+KV,mamba_2_8b,Mamba-2.8B,state-spaces Mamba-2.8B 16-bit weight+KV theoretical deployment,mamba_2_8b_16bit.json,ragged_R1,1,,false,ragged,padded,last,True,4,,,1,"[128, 512, 2048, 64]",2752,8192,2239840.0,8392704.0,4,4,0.3359375,0.26687942288921424,43449992642560.0,5629419520.0,5629419520.0,15788514768.372091,2045573.9534883723,2045573.9534883723,0.00012956088545998712,0.12956088545998712,0.00012956088545998712,0.12956088545998712,52428800.0,13107200.0
16,16-bit weight+KV,mamba_2_8b,Mamba-2.8B,state-spaces Mamba-2.8B 16-bit weight+KV theoretical deployment,mamba_2_8b_16bit.json,ragged_R2,2,,false,ragged,varlen,last,True,4,,,2,"[256, 256, 1024, 4096]",5632,5632,8981248.0,8981248.0,4,4,1.0,1.0,29872191733760.0,5616312320.0,5616312320.0,5304011316.363637,997214.5454545455,997214.5454545455,0.0001880113909972242,0.18801139099722422,0.0001880113909972242,0.18801139099722422,52428800.0,13107200.0
16,16-bit weight+KV,mamba_2_8b,Mamba-2.8B,state-spaces Mamba-2.8B 16-bit weight+KV theoretical deployment,mamba_2_8b_16bit.json,ragged_R2,2,,false,ragged,padded,last,True,4,,,2,"[256, 256, 1024, 4096]",5632,16384,8981248.0,33562624.0,4,4,0.34375,0.26759671711008054,86898955550720.0,5671362560.0,5671362560.0,15429502050.90909,1006989.0909090909,1006989.0909090909,6.526387485393672e-05,0.06526387485393671,6.526387485393672e-05,0.06526387485393671,52428800.0,13107200.0
