precision_bits,profile,model_id,model_label,model_name,config_file,trace_id,x_value,official_max_context_tokens,is_extrapolated,experiment,execution_mode,logits_mode,include_self_attention,batch,prompt_length,token_budget,ragged_trace_index,prompt_lengths,valid_input_tokens,executed_input_tokens,valid_causal_pair_slots,executed_causal_pair_slots,valid_logit_positions,executed_logit_positions,token_efficiency,causal_pair_efficiency,total_flops,total_compulsory_bytes,total_operand_bytes,flops_per_input_token,compulsory_bytes_per_input_token,operand_bytes_per_input_token,bytes_per_flop,tbps_per_pflops,operand_bytes_per_flop,operand_tbps_per_pflops,cache_bytes_total,cache_bytes_per_request
16,16-bit weight+KV,deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 16-bit weight+KV theoretical deployment,deepseek_v4_pro_16bit.json,equal_B1_L2048,2048,1048576,false,equal,varlen,last,True,1,2048,,,[2048],2048,2048,2098176.0,2098176.0,1,1,1.0,1.0,204855716610048.0,3144309030911.969,3177760030719.969,100027205376.0,1535307143.999985,1551640639.999985,0.01534889571520868,15.34889571520868,0.015512186251404336,15.512186251404335,25214976.0,25214976.0
16,16-bit weight+KV,deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 16-bit weight+KV theoretical deployment,deepseek_v4_pro_16bit.json,equal_B1_L8192,8192,1048576,false,equal,varlen,last,True,1,8192,,,[8192],8192,8192,33558528.0,33558528.0,1,1,1.0,1.0,857490731827200.0,3144832548864.0,3427360866304.0,104674161600.0,383890692.0,418379012.0,0.003667482845164723,3.6674828451647232,0.003996965493726964,3.9969654937269636,76873728.0,76873728.0
16,16-bit weight+KV,deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 16-bit weight+KV theoretical deployment,deepseek_v4_pro_16bit.json,equal_B32_L128,128,1048576,false,equal,varlen,last,True,32,128,,,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",4096,4096,264192.0,264192.0,32,32,1.0,1.0,397404071264256.0,3144483536896.0,3163092713472.0,97022478336.0,767696176.0,772239432.0,0.007912559946586602,7.912559946586602,0.007959386785870859,7.9593867858708585,290291712.0,9071616.0
16,16-bit weight+KV,deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 16-bit weight+KV theoretical deployment,deepseek_v4_pro_16bit.json,equal_B32_L512,512,1048576,false,equal,varlen,last,True,32,512,,,"[512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512]",16384,16384,4202496.0,4202496.0,32,32,1.0,1.0,1608686795489280.0,3145530572800.0,3295156469760.0,98186449920.0,191987950.0,201120390.0,0.001955340580664921,1.955340580664921,0.0020483517854435937,2.0483517854435935,393609216.0,12300288.0
16,16-bit weight+KV,deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 16-bit weight+KV theoretical deployment,deepseek_v4_pro_16bit.json,equal_B32_L2048,2048,1048576,false,equal,varlen,last,True,32,2048,,,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",65536,65536,67141632.0,67141632.0,32,32,1.0,1.0,6555382931521536.0,3149718716416.0,4220150710272.0,100027205376.0,48060893.5,64394389.5,0.0004804782190938974,0.4804782190938974,0.000643768755289553,0.643768755289553,806879232.0,25214976.0
16,16-bit weight+KV,deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 16-bit weight+KV theoretical deployment,deepseek_v4_pro_16bit.json,equal_B32_L8192,8192,1048576,false,equal,varlen,last,True,32,8192,,,"[8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192]",262144,262144,1073872896.0,1073872896.0,32,32,1.0,1.0,2.74397034184704e+16,3166471290880.0,12207377448960.0,104674161600.0,12079129.375,46567449.375,0.00011539743132750347,0.11539743132750346,0.00044488007988974427,0.44488007988974426,2459959296.0,76873728.0
16,16-bit weight+KV,glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 16-bit weight+KV theoretical deployment,glm_5_2_dsa_16bit.json,equal_B1_L128,128,1048576,false,equal,varlen,last,True,1,128,,,[128],128,128,8256.0,8256.0,1,1,1.0,1.0,10165637346624.0,1459954582254.4673,1460740817646.4673,79419041770.5,11405895173.863026,11412037637.863026,0.14361663046531137,143.61663046531137,0.1436939729245386,143.6939729245386,12189696.0,12189696.0
16,16-bit weight+KV,glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 16-bit weight+KV theoretical deployment,glm_5_2_dsa_16bit.json,equal_B1_L512,512,1048576,false,equal,varlen,last,True,1,512,,,[512],512,512,131328.0,131328.0,1,1,1.0,1.0,41741721752832.0,1484903420513.4927,1497410048609.4927,81526800298.5,2900201993.1904154,2924629001.1904154,0.03557360257696481,35.57360257696481,0.03587322194029765,35.87322194029765,48758784.0,48758784.0
16,16-bit weight+KV,glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 16-bit weight+KV theoretical deployment,glm_5_2_dsa_16bit.json,equal_B1_L2048,2048,1048576,false,equal,varlen,last,True,1,2048,,,[2048],2048,2048,2098176.0,2098176.0,1,1,1.0,1.0,184319287317504.0,1485068697600.0,1684882194432.0,89999652010.5,725131200.0,822696384.0,0.008057044486298692,8.057044486298691,0.009141106277877812,9.141106277877812,195035136.0,195035136.0
16,16-bit weight+KV,glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 16-bit weight+KV theoretical deployment,glm_5_2_dsa_16bit.json,equal_B1_L8192,8192,1048576,false,equal,varlen,last,True,1,8192,,,[8192],8192,8192,33558528.0,33558528.0,1,1,1.0,1.0,809943267889152.0,1485729300480.0,2985323790336.0,98870027818.5,181363440.0,364419408.0,0.001834362182368723,1.834362182368723,0.003685843081474403,3.685843081474403,780140544.0,780140544.0
16,16-bit weight+KV,glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 16-bit weight+KV theoretical deployment,glm_5_2_dsa_16bit.json,equal_B32_L128,128,1048576,false,equal,varlen,last,True,32,128,,,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",4096,4096,264192.0,264192.0,32,32,1.0,1.0,325300395091968.0,1485288898560.0,1510448431104.0,79419041770.5,362619360.0,368761824.0,0.004565899460835525,4.565899460835525,0.0046432419200627476,4.6432419200627475,390070272.0,12189696.0
16,16-bit weight+KV,glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 16-bit weight+KV theoretical deployment,glm_5_2_dsa_16bit.json,equal_B32_L512,512,1048576,false,equal,varlen,last,True,32,512,,,"[512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512]",16384,16384,4202496.0,4202496.0,32,32,1.0,1.0,1335735096090624.0,1486610104320.0,1886822203392.0,81526800298.5,90735480.0,115162488.0,0.0011129527918154962,1.1129527918154962,0.0014125721551483342,1.4125721551483343,1560281088.0,48758784.0
16,16-bit weight+KV,glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 16-bit weight+KV theoretical deployment,glm_5_2_dsa_16bit.json,equal_B32_L2048,2048,1048576,false,equal,varlen,last,True,32,2048,,,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",65536,65536,67141632.0,67141632.0,32,32,1.0,1.0,5898217194160128.0,1491894927360.0,7885926825984.0,89999652010.5,22764510.0,120329694.0,0.00025293997800507193,0.25293997800507195,0.0013370017695841922,1.3370017695841923,6241124352.0,195035136.0
16,16-bit weight+KV,glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 16-bit weight+KV theoretical deployment,glm_5_2_dsa_16bit.json,equal_B32_L8192,8192,1048576,false,equal,varlen,last,True,32,8192,,,"[8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192]",262144,262144,1073872896.0,1073872896.0,32,32,1.0,1.0,2.5918184572452864e+16,1513034219520.0,49500057894912.0,98870027818.5,5771767.5,188827735.5,5.837732250460659e-05,0.05837732250460659,0.001909858221610287,1.9098582216102868,24964497408.0,780140544.0
16,16-bit weight+KV,qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 16-bit weight+KV theoretical deployment,qwen3_235b_a22b_16bit.json,equal_B1_L128,128,40960,false,equal,varlen,last,True,1,128,,,[128],128,128,8256.0,8256.0,1,1,1.0,1.0,5388672958464.0,468849331344.1223,470438710416.1223,42099007488.0,3662885401.1259556,3675302425.1259556,0.08700645501369678,87.00645501369678,0.08730140315477918,87.30140315477918,24641536.0,24641536.0
16,16-bit weight+KV,qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 16-bit weight+KV theoretical deployment,qwen3_235b_a22b_16bit.json,equal_B1_L512,512,40960,false,equal,varlen,last,True,1,512,,,[512],512,512,131328.0,131328.0,1,1,1.0,1.0,21853753049088.0,469043773439.998,494325989375.998,42683111424.0,916101119.9999961,965480447.9999961,0.02146284770338668,21.46284770338668,0.022619729813256363,22.619729813256363,98566144.0,98566144.0
16,16-bit weight+KV,qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 16-bit weight+KV theoretical deployment,qwen3_235b_a22b_16bit.json,equal_B1_L2048,2048,40960,false,equal,varlen,last,True,1,2048,,,[2048],2048,2048,2098176.0,2098176.0,1,1,1.0,1.0,92256001327104.0,469352054784.0,873276112896.0,45046875648.0,229175808.0,426404352.0,0.005087496184880804,5.087496184880804,0.00946579193043173,9.46579193043173,394264576.0,394264576.0
16,16-bit weight+KV,qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 16-bit weight+KV theoretical deployment,qwen3_235b_a22b_16bit.json,equal_B1_L8192,8192,40960,false,equal,varlen,last,True,1,8192,,,[8192],8192,8192,33558528.0,33558528.0,1,1,1.0,1.0,446535841087488.0,470585180160.0,6931004522496.0,54508769664.0,57444480.0,846069888.0,0.0010538575784061197,1.0538575784061197,0.015521720508741952,15.521720508741952,1577058304.0,1577058304.0
16,16-bit weight+KV,qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 16-bit weight+KV theoretical deployment,qwen3_235b_a22b_16bit.json,equal_B32_L128,128,40960,false,equal,varlen,last,True,32,128,,,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",4096,4096,264192.0,264192.0,32,32,1.0,1.0,172437534670848.0,469763096576.0,520623226880.0,42099007488.0,114688256.0,127105280.0,0.0027242508278298725,2.7242508278298723,0.003019198968912281,3.019198968912281,788529152.0,24641536.0
16,16-bit weight+KV,qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 16-bit weight+KV theoretical deployment,qwen3_235b_a22b_16bit.json,equal_B32_L512,512,40960,false,equal,varlen,last,True,32,512,,,"[512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512]",16384,16384,4202496.0,4202496.0,32,32,1.0,1.0,699320097570816.0,472229347328.0,1281260257280.0,42683111424.0,28822592.0,78201920.0,0.0006752692350303576,0.6752692350303576,0.0018321513449000432,1.8321513449000433,3154116608.0,98566144.0
16,16-bit weight+KV,qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 16-bit weight+KV theoretical deployment,qwen3_235b_a22b_16bit.json,equal_B32_L2048,2048,40960,false,equal,varlen,last,True,32,2048,,,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",65536,65536,67141632.0,67141632.0,32,32,1.0,1.0,2952192042467328.0,482094350336.0,13407664209920.0,45046875648.0,7356176.0,204584720.0,0.00016330047076919976,0.16330047076919976,0.004541596216320125,4.541596216320126,12616466432.0,394264576.0
16,16-bit weight+KV,qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 16-bit weight+KV theoretical deployment,qwen3_235b_a22b_16bit.json,equal_B32_L8192,8192,40960,false,equal,varlen,last,True,32,8192,,,"[8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192]",262144,262144,1073872896.0,1073872896.0,32,32,1.0,1.0,1.4289146914799616e+16,521554362368.0,207254973317120.0,54508769664.0,1989572.0,790614980.0,3.6500034990039437e-05,0.03650003499003944,0.014504362965325873,14.504362965325873,50465865728.0,1577058304.0
16,16-bit weight+KV,llama_3_3_70b,Llama-3.3-70B,Llama-3.3-70B-Instruct 16-bit weight+KV theoretical deployment,llama_3_3_70b_16bit.json,equal_B1_L128,128,131072,false,equal,varlen,last,True,1,128,,,[128],128,128,8256.0,8256.0,1,1,1.0,1.0,17547210522624.0,139047469056.0,141752795136.0,137087582208.0,1086308352.0,1107443712.0,0.007924192217146029,7.924192217146029,0.00807836635647786,8.07836635647786,41943040.0,41943040.0
16,16-bit weight+KV,llama_3_3_70b,Llama-3.3-70B,Llama-3.3-70B-Instruct 16-bit weight+KV theoretical deployment,llama_3_3_70b_16bit.json,equal_B1_L512,512,131072,false,equal,varlen,last,True,1,512,,,[512],512,512,131328.0,131328.0,1,1,1.0,1.0,70440236089344.0,139179589632.0,182213148672.0,137578586112.0,271835136.0,355885056.0,0.001975853537110088,1.9758535371100878,0.0025867765184785447,2.5867765184785445,167772160.0,167772160.0
16,16-bit weight+KV,llama_3_3_70b,Llama-3.3-70B,Llama-3.3-70B-Instruct 16-bit weight+KV theoretical deployment,llama_3_3_70b_16bit.json,equal_B1_L2048,2048,131072,false,equal,varlen,last,True,1,2048,,,[2048],2048,2048,2098176.0,2098176.0,1,1,1.0,1.0,285877808922624.0,139708071936.0,827238383616.0,139588773888.0,68216832.0,403924992.0,0.0004886985543316989,0.4886985543316989,0.002893678200254785,2.893678200254785,671088640.0,671088640.0
16,16-bit weight+KV,llama_3_3_70b,Llama-3.3-70B,Llama-3.3-70B-Instruct 16-bit weight+KV theoretical deployment,llama_3_3_70b_16bit.json,equal_B1_L8192,8192,131072,false,equal,varlen,last,True,1,8192,,,[8192],8192,8192,33558528.0,33558528.0,1,1,1.0,1.0,1209475629318144.0,141822001152.0,11138280456192.0,147641068032.0,17312256.0,1359653376.0,0.00011725908130282361,0.11725908130282361,0.009209181389187094,9.209181389187094,2684354560.0,2684354560.0
16,16-bit weight+KV,llama_3_3_70b,Llama-3.3-70B,Llama-3.3-70B-Instruct 16-bit weight+KV theoretical deployment,llama_3_3_70b_16bit.json,equal_B32_L128,128,131072,false,equal,varlen,last,True,32,128,,,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",4096,4096,264192.0,264192.0,32,32,1.0,1.0,561510736723968.0,140412715008.0,226983149568.0,137087582208.0,34280448.0,55415808.0,0.0002500623867447529,0.2500623867447529,0.00040423652607658365,0.40423652607658367,1342177280.0,41943040.0
16,16-bit weight+KV,llama_3_3_70b,Llama-3.3-70B,Llama-3.3-70B-Instruct 16-bit weight+KV theoretical deployment,llama_3_3_70b_16bit.json,equal_B32_L512,512,131072,false,equal,varlen,last,True,32,512,,,"[512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512]",16384,16384,4202496.0,4202496.0,32,32,1.0,1.0,2254087554859008.0,144640573440.0,1521714462720.0,137578586112.0,8828160.0,92878080.0,6.41681256472077e-05,0.0641681256472077,0.0006750911070156645,0.6750911070156645,5368709120.0,167772160.0
16,16-bit weight+KV,llama_3_3_70b,Llama-3.3-70B,Llama-3.3-70B-Instruct 16-bit weight+KV theoretical deployment,llama_3_3_70b_16bit.json,equal_B32_L2048,2048,131072,false,equal,varlen,last,True,32,2048,,,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",65536,65536,67141632.0,67141632.0,32,32,1.0,1.0,9148089885523968.0,161552007168.0,22162521980928.0,139588773888.0,2465088.0,338173248.0,1.7659643618460893e-05,0.017659643618460893,0.0024226392895415473,2.4226392895415474,21474836480.0,671088640.0
16,16-bit weight+KV,llama_3_3_70b,Llama-3.3-70B,Llama-3.3-70B-Instruct 16-bit weight+KV theoretical deployment,llama_3_3_70b_16bit.json,equal_B32_L8192,8192,131072,false,equal,varlen,last,True,32,8192,,,"[8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192]",262144,262144,1073872896.0,1073872896.0,32,32,1.0,1.0,3.870322013818061e+16,229197742080.0,352115868303360.0,147641068032.0,874320.0,1343215440.0,5.921929525804421e-06,0.005921929525804421,0.009097844237410075,9.097844237410076,85899345920.0,2684354560.0
16,16-bit weight+KV,qwen3_8b,Qwen3-8B,Qwen3-8B 16-bit weight+KV theoretical deployment,qwen3_8b_16bit.json,equal_B1_L128,128,40960,false,equal,varlen,last,True,1,128,,,[128],128,128,8256.0,8256.0,1,1,1.0,1.0,1784230707200.0,15156117504.0,16373514240.0,13939302400.0,118407168.0,127918080.0,0.008494483052466098,8.494483052466098,0.00917679208968162,9.17679208968162,18874368.0,18874368.0
16,16-bit weight+KV,qwen3_8b,Qwen3-8B,Qwen3-8B 16-bit weight+KV theoretical deployment,qwen3_8b_16bit.json,equal_B1_L512,512,40960,false,equal,varlen,last,True,1,512,,,[512],512,512,131328.0,131328.0,1,1,1.0,1.0,7191170908160.0,15215886336.0,34580987904.0,14045255680.0,29718528.0,67540992.0,0.0021159122110050474,2.1159122110050474,0.0048088118535411385,4.808811853541139,75497472.0,75497472.0
16,16-bit weight+KV,qwen3_8b,Qwen3-8B,Qwen3-8B 16-bit weight+KV theoretical deployment,qwen3_8b_16bit.json,equal_B1_L2048,2048,40960,false,equal,varlen,last,True,1,2048,,,[2048],2048,2048,2098176.0,2098176.0,1,1,1.0,1.0,29688662589440.0,15454961664.0,324843601920.0,14496417280.0,7546368.0,158615040.0,0.0005205677964590158,0.5205677964590159,0.010941671789403678,10.941671789403678,301989888.0,301989888.0
16,16-bit weight+KV,qwen3_8b,Qwen3-8B,Qwen3-8B 16-bit weight+KV theoretical deployment,qwen3_8b_16bit.json,equal_B1_L8192,8192,40960,false,equal,varlen,last,True,1,8192,,,[8192],8192,8192,33558528.0,33558528.0,1,1,1.0,1.0,133594323353600.0,16411262976.0,4964817567744.0,16307900800.0,2003328.0,606056832.0,0.0001228440143565259,0.1228440143565259,0.03716338720922315,37.16338720922315,1207959552.0,1207959552.0
16,16-bit weight+KV,qwen3_8b,Qwen3-8B,Qwen3-8B 16-bit weight+KV theoretical deployment,qwen3_8b_16bit.json,equal_B32_L128,128,40960,false,equal,varlen,last,True,32,128,,,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",4096,4096,264192.0,264192.0,32,32,1.0,1.0,57095382630400.0,15773728768.0,54730424320.0,13939302400.0,3851008.0,13361920.0,0.00027626977946902133,0.2762697794690213,0.0009585788166845422,0.9585788166845423,603979776.0,18874368.0
