model_id,model_label,model_name,config_file,batch_size,context_tokens,context_label,official_max_context_tokens,is_extrapolated,active_parameters,parameter_flops_per_token,attention_flops_per_token,index_flops_per_token,state_flops_per_token,extra_flops_per_token,total_flops_per_token,weight_read_bytes_per_token,kv_read_bytes_per_token,kv_write_bytes_per_token,index_read_bytes_per_token,index_write_bytes_per_token,state_read_bytes_per_token,state_write_bytes_per_token,activation_bytes_per_token,other_read_bytes_per_token,total_bytes_per_token,bytes_per_flop,tbps_per_pflops,kv_cache_bytes_per_request,index_cache_bytes_per_request,state_cache_bytes_per_request,total_cache_bytes_per_request,expert_weight_sets_read
deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 8-bit weight+KV theoretical deployment,deepseek_r1_mla_8bit.json,1,131072,128K,131072,false,36624596992.0,73249193984.0,2226940542976.0,0.0,0.0,0.0,2300189736960.0,36624596992.0,4605345792.0,35136.0,0.0,0.0,0.0,0.0,0.0,7168.0,41229985088.0,0.017924601795020086,17.924601795020088,4605345792.0,0.0,0.0,4605345792.0,"{""routed_ffn_experts"":8.0}"
deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 8-bit weight+KV theoretical deployment,deepseek_r1_mla_8bit.json,1,262144,256K,131072,true,36624596992.0,73249193984.0,4453881085952.0,0.0,0.0,0.0,4527130279936.0,36624596992.0,9210691584.0,35136.0,0.0,0.0,0.0,0.0,0.0,7168.0,45835330880.0,0.010124588435888347,10.124588435888347,9210691584.0,0.0,0.0,9210691584.0,"{""routed_ffn_experts"":8.0}"
deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 8-bit weight+KV theoretical deployment,deepseek_r1_mla_8bit.json,1,524288,512K,131072,true,36624596992.0,73249193984.0,8907762171904.0,0.0,0.0,0.0,8981011365888.0,36624596992.0,18421383168.0,35136.0,0.0,0.0,0.0,0.0,0.0,7168.0,55046022464.0,0.006129156307838311,6.1291563078383104,18421383168.0,0.0,0.0,18421383168.0,"{""routed_ffn_experts"":8.0}"
deepseek_r1,DeepSeek-R1,DeepSeek-R1 MLA 8-bit weight+KV theoretical deployment,deepseek_r1_mla_8bit.json,1,1048576,1024K,131072,true,36624596992.0,73249193984.0,17815524343808.0,0.0,0.0,0.0,17888773537792.0,36624596992.0,36842766336.0,35136.0,0.0,0.0,0.0,0.0,0.0,7168.0,73467405632.0,0.00410690008886255,4.106900088862551,36842766336.0,0.0,0.0,36842766336.0,"{""routed_ffn_experts"":8.0}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 8-bit weight+KV theoretical deployment,deepseek_v4_pro_8bit.json,1,128,128,1048576,false,48849141760.0,97698283520.0,2306605056.0,15728640.0,0.0,0.0,100020617216.0,48849141760.0,4505088.0,35196.0,61440.0,480.0,0.0,0.0,0.0,7168.0,48853751132.0,0.4884368092480138,488.4368092480138,4505088.0,61440.0,0.0,4566528.0,"{""8bit_routed_experts"":6.0}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 8-bit weight+KV theoretical deployment,deepseek_v4_pro_8bit.json,1,256,256,1048576,false,48849141760.0,97698283520.0,2566389760.0,31457280.0,0.0,0.0,100296130560.0,48849141760.0,5012480.0,35196.0,122880.0,480.0,0.0,0.0,0.0,7168.0,48854319964.0,0.4871007454746617,487.1007454746617,5012480.0,122880.0,0.0,5135360.0,"{""8bit_routed_experts"":6.0}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 8-bit weight+KV theoretical deployment,deepseek_v4_pro_8bit.json,1,512,512,1048576,false,48849141760.0,97698283520.0,3085959168.0,62914560.0,0.0,0.0,100847157248.0,48849141760.0,6027264.0,35196.0,245760.0,480.0,0.0,0.0,0.0,7168.0,48855457628.0,0.48445051859871735,484.45051859871734,6027264.0,245760.0,0.0,6273024.0,"{""8bit_routed_experts"":6.0}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 8-bit weight+KV theoretical deployment,deepseek_v4_pro_8bit.json,1,1024,1K,1048576,false,48849141760.0,97698283520.0,4125097984.0,125829120.0,0.0,0.0,101949210624.0,48849141760.0,8056832.0,35196.0,491520.0,480.0,0.0,0.0,0.0,7168.0,48857732956.0,0.4792360103325639,479.2360103325639,8056832.0,491520.0,0.0,8548352.0,"{""8bit_routed_experts"":6.0}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 8-bit weight+KV theoretical deployment,deepseek_v4_pro_8bit.json,1,2048,2K,1048576,false,48849141760.0,97698283520.0,6203375616.0,251658240.0,0.0,0.0,104153317376.0,48849141760.0,12115968.0,35196.0,983040.0,480.0,0.0,0.0,0.0,7168.0,48862283612.0,0.4691380442123038,469.13804421230384,12115968.0,983040.0,0.0,13099008.0,"{""8bit_routed_experts"":6.0}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 8-bit weight+KV theoretical deployment,deepseek_v4_pro_8bit.json,1,4096,4K,1048576,false,48849141760.0,97698283520.0,10359930880.0,503316480.0,0.0,0.0,108561530880.0,48849141760.0,20234240.0,35196.0,1966080.0,480.0,0.0,0.0,0.0,7168.0,48871384924.0,0.45017221595760903,450.172215957609,20234240.0,1966080.0,0.0,22200320.0,"{""8bit_routed_experts"":6.0}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 8-bit weight+KV theoretical deployment,deepseek_v4_pro_8bit.json,1,8192,8K,1048576,false,48849141760.0,97698283520.0,10619977728.0,1006632960.0,0.0,0.0,109324894208.0,48849141760.0,20742144.0,35196.0,3932160.0,480.0,0.0,0.0,0.0,7168.0,48873858908.0,0.44705150882664735,447.05150882664736,36470784.0,3932160.0,0.0,40402944.0,"{""8bit_routed_experts"":6.0}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 8-bit weight+KV theoretical deployment,deepseek_v4_pro_8bit.json,1,16384,16K,1048576,false,48849141760.0,97698283520.0,11140071424.0,2013265920.0,0.0,0.0,110851620864.0,48849141760.0,21757952.0,35196.0,7864320.0,480.0,0.0,0.0,0.0,7168.0,48878806876.0,0.44093903629941245,440.93903629941246,68943872.0,7864320.0,0.0,76808192.0,"{""8bit_routed_experts"":6.0}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 8-bit weight+KV theoretical deployment,deepseek_v4_pro_8bit.json,1,32768,32K,1048576,false,48849141760.0,97698283520.0,12180258816.0,4026531840.0,0.0,0.0,113905074176.0,48849141760.0,23789568.0,35196.0,15728640.0,480.0,0.0,0.0,0.0,7168.0,48888702812.0,0.42920566239621427,429.2056623962143,133890048.0,15728640.0,0.0,149618688.0,"{""8bit_routed_experts"":6.0}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 8-bit weight+KV theoretical deployment,deepseek_v4_pro_8bit.json,1,65536,64K,1048576,false,48849141760.0,97698283520.0,14260633600.0,8053063680.0,0.0,0.0,120011980800.0,48849141760.0,27852800.0,35196.0,31457280.0,480.0,0.0,0.0,0.0,7168.0,48908494684.0,0.40753010122802674,407.53010122802675,263782400.0,31457280.0,0.0,295239680.0,"{""8bit_routed_experts"":6.0}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 8-bit weight+KV theoretical deployment,deepseek_v4_pro_8bit.json,1,131072,128K,1048576,false,48849141760.0,97698283520.0,18421383168.0,16106127360.0,0.0,0.0,132225794048.0,48849141760.0,35979264.0,35196.0,62914560.0,480.0,0.0,0.0,0.0,7168.0,48948078428.0,0.37018555101458567,370.18555101458566,523567104.0,62914560.0,0.0,586481664.0,"{""8bit_routed_experts"":6.0}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 8-bit weight+KV theoretical deployment,deepseek_v4_pro_8bit.json,1,262144,256K,1048576,false,48849141760.0,97698283520.0,26742882304.0,32212254720.0,0.0,0.0,156653420544.0,48849141760.0,52232192.0,35196.0,125829120.0,480.0,0.0,0.0,0.0,7168.0,49027245916.0,0.31296632876413627,312.9663287641363,1043136512.0,125829120.0,0.0,1168965632.0,"{""8bit_routed_experts"":6.0}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 8-bit weight+KV theoretical deployment,deepseek_v4_pro_8bit.json,1,524288,512K,1048576,false,48849141760.0,97698283520.0,43385880576.0,64424509440.0,0.0,0.0,205508673536.0,48849141760.0,84738048.0,35196.0,251658240.0,480.0,0.0,0.0,0.0,7168.0,49185580892.0,0.23933579077568184,239.33579077568186,2082275328.0,251658240.0,0.0,2333933568.0,"{""8bit_routed_experts"":6.0}"
deepseek_v4_pro,DeepSeek-V4-Pro,DeepSeek-V4-Pro 8-bit weight+KV theoretical deployment,deepseek_v4_pro_8bit.json,1,1048576,1024K,1048576,false,48849141760.0,97698283520.0,76671877120.0,128849018880.0,0.0,0.0,303219179520.0,48849141760.0,149749760.0,35196.0,503316480.0,480.0,0.0,0.0,0.0,7168.0,49502250844.0,0.16325567176312106,163.25567176312106,4160552960.0,503316480.0,0.0,4663869440.0,"{""8bit_routed_experts"":6.0}"
glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 8-bit weight+KV theoretical deployment,glm_5_2_dsa_8bit.json,1,128,128,1048576,false,40297758720.0,80595517440.0,1390411776.0,22194816.0,0.0,0.0,82008124032.0,40297758720.0,5750784.0,44928.0,688128.0,5376.0,0.0,0.0,0.0,6144.0,40304254080.0,0.49146660231214495,491.46660231214497,5750784.0,688128.0,0.0,6438912.0,"{""8bit_routed_ffn_experts"":8.0}"
glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 8-bit weight+KV theoretical deployment,glm_5_2_dsa_8bit.json,1,256,256,1048576,false,40297758720.0,80595517440.0,2780823552.0,44389632.0,0.0,0.0,83420730624.0,40297758720.0,11501568.0,44928.0,1376256.0,5376.0,0.0,0.0,0.0,6144.0,40310692992.0,0.48322152887501424,483.22152887501426,11501568.0,1376256.0,0.0,12877824.0,"{""8bit_routed_ffn_experts"":8.0}"
glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 8-bit weight+KV theoretical deployment,glm_5_2_dsa_8bit.json,1,512,512,1048576,false,40297758720.0,80595517440.0,5561647104.0,88779264.0,0.0,0.0,86245943808.0,40297758720.0,23003136.0,44928.0,2752512.0,5376.0,0.0,0.0,0.0,6144.0,40323570816.0,0.46754164932982817,467.54164932982815,23003136.0,2752512.0,0.0,25755648.0,"{""8bit_routed_ffn_experts"":8.0}"
glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 8-bit weight+KV theoretical deployment,glm_5_2_dsa_8bit.json,1,1024,1K,1048576,false,40297758720.0,80595517440.0,11123294208.0,177558528.0,0.0,0.0,91896370176.0,40297758720.0,46006272.0,44928.0,5505024.0,5376.0,0.0,0.0,0.0,6144.0,40349326464.0,0.4390742135595012,439.07421355950123,46006272.0,5505024.0,0.0,51511296.0,"{""8bit_routed_ffn_experts"":8.0}"
glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 8-bit weight+KV theoretical deployment,glm_5_2_dsa_8bit.json,1,2048,2K,1048576,false,40297758720.0,80595517440.0,22246588416.0,355117056.0,0.0,0.0,103197222912.0,40297758720.0,92012544.0,44928.0,11010048.0,5376.0,0.0,0.0,0.0,6144.0,40400837760.0,0.391491520992297,391.491520992297,92012544.0,11010048.0,0.0,103022592.0,"{""8bit_routed_ffn_experts"":8.0}"
glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 8-bit weight+KV theoretical deployment,glm_5_2_dsa_8bit.json,1,4096,4K,1048576,false,40297758720.0,80595517440.0,22246588416.0,710234112.0,0.0,0.0,103552339968.0,40297758720.0,92012544.0,44928.0,22020096.0,5376.0,0.0,0.0,0.0,6144.0,40411847808.0,0.390255283661269,390.255283661269,184025088.0,22020096.0,0.0,206045184.0,"{""8bit_routed_ffn_experts"":8.0}"
glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 8-bit weight+KV theoretical deployment,glm_5_2_dsa_8bit.json,1,8192,8K,1048576,false,40297758720.0,80595517440.0,22246588416.0,1420468224.0,0.0,0.0,104262574080.0,40297758720.0,92012544.0,44928.0,44040192.0,5376.0,0.0,0.0,0.0,6144.0,40433867904.0,0.3878080726548661,387.8080726548661,368050176.0,44040192.0,0.0,412090368.0,"{""8bit_routed_ffn_experts"":8.0}"
glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 8-bit weight+KV theoretical deployment,glm_5_2_dsa_8bit.json,1,16384,16K,1048576,false,40297758720.0,80595517440.0,22246588416.0,2840936448.0,0.0,0.0,105683042304.0,40297758720.0,92012544.0,44928.0,88080384.0,5376.0,0.0,0.0,0.0,6144.0,40477908096.0,0.3830123283124671,383.0123283124671,736100352.0,88080384.0,0.0,824180736.0,"{""8bit_routed_ffn_experts"":8.0}"
glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 8-bit weight+KV theoretical deployment,glm_5_2_dsa_8bit.json,1,32768,32K,1048576,false,40297758720.0,80595517440.0,22246588416.0,5681872896.0,0.0,0.0,108523978752.0,40297758720.0,92012544.0,44928.0,176160768.0,5376.0,0.0,0.0,0.0,6144.0,40565988480.0,0.3737974680480686,373.79746804806865,1472200704.0,176160768.0,0.0,1648361472.0,"{""8bit_routed_ffn_experts"":8.0}"
glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 8-bit weight+KV theoretical deployment,glm_5_2_dsa_8bit.json,1,65536,64K,1048576,false,40297758720.0,80595517440.0,22246588416.0,11363745792.0,0.0,0.0,114205851648.0,40297758720.0,92012544.0,44928.0,352321536.0,5376.0,0.0,0.0,0.0,6144.0,40742149248.0,0.3567430973114545,356.7430973114545,2944401408.0,352321536.0,0.0,3296722944.0,"{""8bit_routed_ffn_experts"":8.0}"
glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 8-bit weight+KV theoretical deployment,glm_5_2_dsa_8bit.json,1,131072,128K,1048576,false,40297758720.0,80595517440.0,22246588416.0,22727491584.0,0.0,0.0,125569597440.0,40297758720.0,92012544.0,44928.0,704643072.0,5376.0,0.0,0.0,0.0,6144.0,41094470784.0,0.3272644941275365,327.2644941275365,5888802816.0,704643072.0,0.0,6593445888.0,"{""8bit_routed_ffn_experts"":8.0}"
glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 8-bit weight+KV theoretical deployment,glm_5_2_dsa_8bit.json,1,262144,256K,1048576,false,40297758720.0,80595517440.0,22246588416.0,45454983168.0,0.0,0.0,148297089024.0,40297758720.0,92012544.0,44928.0,1409286144.0,5376.0,0.0,0.0,0.0,6144.0,41799113856.0,0.2818606496668006,281.86064966680055,11777605632.0,1409286144.0,0.0,13186891776.0,"{""8bit_routed_ffn_experts"":8.0}"
glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 8-bit weight+KV theoretical deployment,glm_5_2_dsa_8bit.json,1,524288,512K,1048576,false,40297758720.0,80595517440.0,22246588416.0,90909966336.0,0.0,0.0,193752072192.0,40297758720.0,92012544.0,44928.0,2818572288.0,5376.0,0.0,0.0,0.0,6144.0,43208400000.0,0.2230087116548737,223.0087116548737,23555211264.0,2818572288.0,0.0,26373783552.0,"{""8bit_routed_ffn_experts"":8.0}"
glm_5_2,GLM-5.2,GLM-5.2 MLA+DSA IndexShare 8-bit weight+KV theoretical deployment,glm_5_2_dsa_8bit.json,1,1048576,1024K,1048576,false,40297758720.0,80595517440.0,22246588416.0,181819932672.0,0.0,0.0,284662038528.0,40297758720.0,92012544.0,44928.0,5637144576.0,5376.0,0.0,0.0,0.0,6144.0,46026972288.0,0.16168988505108553,161.68988505108553,47110422528.0,5637144576.0,0.0,52747567104.0,"{""8bit_routed_ffn_experts"":8.0}"
qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 8-bit weight+KV theoretical deployment,qwen3_235b_a22b_8bit.json,1,128,128,40960,false,21567635456.0,43135270912.0,394264576.0,0.0,0.0,0.0,43529535488.0,21567635456.0,12320768.0,96256.0,0.0,0.0,0.0,0.0,0.0,4096.0,21580056576.0,0.49575664739057645,495.75664739057646,12320768.0,0.0,0.0,12320768.0,"{""8bit_routed_ffn_experts"":8.0}"
qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 8-bit weight+KV theoretical deployment,qwen3_235b_a22b_8bit.json,1,256,256,40960,false,21567635456.0,43135270912.0,788529152.0,0.0,0.0,0.0,43923800064.0,21567635456.0,24641536.0,96256.0,0.0,0.0,0.0,0.0,0.0,4096.0,21592377344.0,0.49158718764174364,491.58718764174364,24641536.0,0.0,0.0,24641536.0,"{""8bit_routed_ffn_experts"":8.0}"
qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 8-bit weight+KV theoretical deployment,qwen3_235b_a22b_8bit.json,1,512,512,40960,false,21567635456.0,43135270912.0,1577058304.0,0.0,0.0,0.0,44712329216.0,21567635456.0,49283072.0,96256.0,0.0,0.0,0.0,0.0,0.0,4096.0,21617018880.0,0.4834688610287048,483.4688610287048,49283072.0,0.0,0.0,49283072.0,"{""8bit_routed_ffn_experts"":8.0}"
qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 8-bit weight+KV theoretical deployment,qwen3_235b_a22b_8bit.json,1,1024,1K,40960,false,21567635456.0,43135270912.0,3154116608.0,0.0,0.0,0.0,46289387520.0,21567635456.0,98566144.0,96256.0,0.0,0.0,0.0,0.0,0.0,4096.0,21666301952.0,0.468061970848907,468.061970848907,98566144.0,0.0,0.0,98566144.0,"{""8bit_routed_ffn_experts"":8.0}"
qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 8-bit weight+KV theoretical deployment,qwen3_235b_a22b_8bit.json,1,2048,2K,40960,false,21567635456.0,43135270912.0,6308233216.0,0.0,0.0,0.0,49443504128.0,21567635456.0,197132288.0,96256.0,0.0,0.0,0.0,0.0,0.0,4096.0,21764868096.0,0.4401967150154815,440.1967150154815,197132288.0,0.0,0.0,197132288.0,"{""8bit_routed_ffn_experts"":8.0}"
qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 8-bit weight+KV theoretical deployment,qwen3_235b_a22b_8bit.json,1,4096,4K,40960,false,21567635456.0,43135270912.0,12616466432.0,0.0,0.0,0.0,55751737344.0,21567635456.0,394264576.0,96256.0,0.0,0.0,0.0,0.0,0.0,4096.0,21962000384.0,0.39392495068790084,393.92495068790083,394264576.0,0.0,0.0,394264576.0,"{""8bit_routed_ffn_experts"":8.0}"
qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 8-bit weight+KV theoretical deployment,qwen3_235b_a22b_8bit.json,1,8192,8K,40960,false,21567635456.0,43135270912.0,25232932864.0,0.0,0.0,0.0,68368203776.0,21567635456.0,788529152.0,96256.0,0.0,0.0,0.0,0.0,0.0,4096.0,22356264960.0,0.3269979862751338,326.9979862751338,788529152.0,0.0,0.0,788529152.0,"{""8bit_routed_ffn_experts"":8.0}"
qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 8-bit weight+KV theoretical deployment,qwen3_235b_a22b_8bit.json,1,16384,16K,40960,false,21567635456.0,43135270912.0,50465865728.0,0.0,0.0,0.0,93601136640.0,21567635456.0,1577058304.0,96256.0,0.0,0.0,0.0,0.0,0.0,4096.0,23144794112.0,0.2472704386167591,247.2704386167591,1577058304.0,0.0,0.0,1577058304.0,"{""8bit_routed_ffn_experts"":8.0}"
qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 8-bit weight+KV theoretical deployment,qwen3_235b_a22b_8bit.json,1,32768,32K,40960,false,21567635456.0,43135270912.0,100931731456.0,0.0,0.0,0.0,144067002368.0,21567635456.0,3154116608.0,96256.0,0.0,0.0,0.0,0.0,0.0,4096.0,24721852416.0,0.17159968632408493,171.59968632408493,3154116608.0,0.0,0.0,3154116608.0,"{""8bit_routed_ffn_experts"":8.0}"
qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 8-bit weight+KV theoretical deployment,qwen3_235b_a22b_8bit.json,1,65536,64K,40960,true,21567635456.0,43135270912.0,201863462912.0,0.0,0.0,0.0,244998733824.0,21567635456.0,6308233216.0,96256.0,0.0,0.0,0.0,0.0,0.0,4096.0,27875969024.0,0.11378005342682827,113.78005342682827,6308233216.0,0.0,0.0,6308233216.0,"{""8bit_routed_ffn_experts"":8.0}"
qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 8-bit weight+KV theoretical deployment,qwen3_235b_a22b_8bit.json,1,131072,128K,40960,true,21567635456.0,43135270912.0,403726925824.0,0.0,0.0,0.0,446862196736.0,21567635456.0,12616466432.0,96256.0,0.0,0.0,0.0,0.0,0.0,4096.0,34184202240.0,0.07649830862778387,76.49830862778387,12616466432.0,0.0,0.0,12616466432.0,"{""8bit_routed_ffn_experts"":8.0}"
qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 8-bit weight+KV theoretical deployment,qwen3_235b_a22b_8bit.json,1,262144,256K,40960,true,21567635456.0,43135270912.0,807453851648.0,0.0,0.0,0.0,850589122560.0,21567635456.0,25232932864.0,96256.0,0.0,0.0,0.0,0.0,0.0,4096.0,46800668672.0,0.05502147562285422,55.02147562285422,25232932864.0,0.0,0.0,25232932864.0,"{""8bit_routed_ffn_experts"":8.0}"
qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 8-bit weight+KV theoretical deployment,qwen3_235b_a22b_8bit.json,1,524288,512K,40960,true,21567635456.0,43135270912.0,1614907703296.0,0.0,0.0,0.0,1658042974208.0,21567635456.0,50465865728.0,96256.0,0.0,0.0,0.0,0.0,0.0,4096.0,72033601536.0,0.0434449544773762,43.4449544773762,50465865728.0,0.0,0.0,50465865728.0,"{""8bit_routed_ffn_experts"":8.0}"
qwen3_235b_a22b,Qwen3-235B-A22B,Qwen3-235B-A22B 8-bit weight+KV theoretical deployment,qwen3_235b_a22b_8bit.json,1,1048576,1024K,40960,true,21567635456.0,43135270912.0,3229815406592.0,0.0,0.0,0.0,3272950677504.0,21567635456.0,100931731456.0,96256.0,0.0,0.0,0.0,0.0,0.0,4096.0,122499467264.0,0.037427837854684655,37.427837854684654,100931731456.0,0.0,0.0,100931731456.0,"{""8bit_routed_ffn_experts"":8.0}"
